matched_order	archived_outcome	innovation_seed	l2_id	l4_id	map_name	iid_outcome	ar1_outcome	iid_collision	ar1_collision	iid_repaired_collision	ar1_repaired_collision	repair_delta	iid_safe_to_collision	ar1_safe_to_collision	safe_harm_delta	iid_lost_overtake	ar1_lost_overtake	overtake_loss_delta
16	overtake	3	L2:ddcbae9d6dee6a26b5a1a8cc47abc6cfc44f164b9a6f2702f1c84f296caaebe0	L4:8be3adac08de0412b8008529af158a758a0dafd28296c40dc0360377609b5f33	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
16	follow	0	L2:d051c146943eb8fb5970e1892115f4fd2c05fcb40b661c974fc53520f602fafa	L4:8be3adac08de0412b8008529af158a758a0dafd28296c40dc0360377609b5f33	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
16	follow	1	L2:d051c146943eb8fb5970e1892115f4fd2c05fcb40b661c974fc53520f602fafa	L4:8be3adac08de0412b8008529af158a758a0dafd28296c40dc0360377609b5f33	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
16	follow	2	L2:d051c146943eb8fb5970e1892115f4fd2c05fcb40b661c974fc53520f602fafa	L4:8be3adac08de0412b8008529af158a758a0dafd28296c40dc0360377609b5f33	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
16	follow	3	L2:d051c146943eb8fb5970e1892115f4fd2c05fcb40b661c974fc53520f602fafa	L4:8be3adac08de0412b8008529af158a758a0dafd28296c40dc0360377609b5f33	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
17	collision	0	L2:b81ea5c9a879dc79f881a15c3e71ef10c43ed268577c57250fd09addf2bdd1e8	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
17	collision	1	L2:b81ea5c9a879dc79f881a15c3e71ef10c43ed268577c57250fd09addf2bdd1e8	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
17	collision	2	L2:b81ea5c9a879dc79f881a15c3e71ef10c43ed268577c57250fd09addf2bdd1e8	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
17	collision	3	L2:b81ea5c9a879dc79f881a15c3e71ef10c43ed268577c57250fd09addf2bdd1e8	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
17	overtake	0	L2:66ad28e8cdc1bfbf4132f2d271496112e408e8092db5e66121caa3e3c5d9c89e	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
17	overtake	1	L2:66ad28e8cdc1bfbf4132f2d271496112e408e8092db5e66121caa3e3c5d9c89e	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
17	overtake	2	L2:66ad28e8cdc1bfbf4132f2d271496112e408e8092db5e66121caa3e3c5d9c89e	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
17	overtake	3	L2:66ad28e8cdc1bfbf4132f2d271496112e408e8092db5e66121caa3e3c5d9c89e	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
17	follow	0	L2:eecb526e73c6c5bc2869950c735655e6e9711863fda515a112d35feaeeaf75e0	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
17	follow	1	L2:eecb526e73c6c5bc2869950c735655e6e9711863fda515a112d35feaeeaf75e0	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
17	follow	2	L2:eecb526e73c6c5bc2869950c735655e6e9711863fda515a112d35feaeeaf75e0	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
17	follow	3	L2:eecb526e73c6c5bc2869950c735655e6e9711863fda515a112d35feaeeaf75e0	L4:de8fec8cf561545c769dc67d8c28d14646fe54dc5c35d082ae96ce355817a421	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
18	collision	0	L2:4b783868d20e63ced405d9a5065779d6f16efe8890914ba94787e0e191217878	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	follow	collision	0	1	1	0	-1	0	0	0	0	0	0
18	collision	1	L2:4b783868d20e63ced405d9a5065779d6f16efe8890914ba94787e0e191217878	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	follow	collision	0	1	1	0	-1	0	0	0	0	0	0
18	collision	2	L2:4b783868d20e63ced405d9a5065779d6f16efe8890914ba94787e0e191217878	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	follow	follow	0	0	1	1	0	0	0	0	0	0	0
18	collision	3	L2:4b783868d20e63ced405d9a5065779d6f16efe8890914ba94787e0e191217878	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	follow	collision	0	1	1	0	-1	0	0	0	0	0	0
18	overtake	0	L2:a11fdc495f93afa3e8199c404a3a782e51ae641aed1230900db4b39d61977b62	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
18	overtake	1	L2:a11fdc495f93afa3e8199c404a3a782e51ae641aed1230900db4b39d61977b62	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
18	overtake	2	L2:a11fdc495f93afa3e8199c404a3a782e51ae641aed1230900db4b39d61977b62	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
18	overtake	3	L2:a11fdc495f93afa3e8199c404a3a782e51ae641aed1230900db4b39d61977b62	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
18	follow	0	L2:7b5537f6da526a52e690d6429311ae7d15720611b208dbcade40442c1a1c8d90	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
18	follow	1	L2:7b5537f6da526a52e690d6429311ae7d15720611b208dbcade40442c1a1c8d90	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
18	follow	2	L2:7b5537f6da526a52e690d6429311ae7d15720611b208dbcade40442c1a1c8d90	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
18	follow	3	L2:7b5537f6da526a52e690d6429311ae7d15720611b208dbcade40442c1a1c8d90	L4:e4fc9ee6bcf8673ac27362d101283b6303dd0d8dc74e1911c6bf1e5c5f9d5bbe	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
19	collision	0	L2:866d0426627427904e2c08e44c4f135c2cb2662776de308792e8ae8cd739eef3	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	overtake	follow	0	0	1	1	0	0	0	0	0	0	0
19	collision	1	L2:866d0426627427904e2c08e44c4f135c2cb2662776de308792e8ae8cd739eef3	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	overtake	collision	0	1	1	0	-1	0	0	0	0	0	0
19	collision	2	L2:866d0426627427904e2c08e44c4f135c2cb2662776de308792e8ae8cd739eef3	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	overtake	collision	0	1	1	0	-1	0	0	0	0	0	0
19	collision	3	L2:866d0426627427904e2c08e44c4f135c2cb2662776de308792e8ae8cd739eef3	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	follow	collision	0	1	1	0	-1	0	0	0	0	0	0
19	overtake	0	L2:f74177b59e899259f15c3ef5a96fb56a90eb340d718652e230529bf24d01f5ba	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
19	overtake	1	L2:f74177b59e899259f15c3ef5a96fb56a90eb340d718652e230529bf24d01f5ba	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
19	overtake	2	L2:f74177b59e899259f15c3ef5a96fb56a90eb340d718652e230529bf24d01f5ba	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
19	overtake	3	L2:f74177b59e899259f15c3ef5a96fb56a90eb340d718652e230529bf24d01f5ba	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
19	follow	0	L2:c5afab9a74565822fdb988443ce07801d14d758ebcf1dfaf7591eddabe80c879	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
19	follow	1	L2:c5afab9a74565822fdb988443ce07801d14d758ebcf1dfaf7591eddabe80c879	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	follow	collision	0	1	0	0	0	0	1	1	0	0	0
19	follow	2	L2:c5afab9a74565822fdb988443ce07801d14d758ebcf1dfaf7591eddabe80c879	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
19	follow	3	L2:c5afab9a74565822fdb988443ce07801d14d758ebcf1dfaf7591eddabe80c879	L4:d55f3621b8ddfa95e2a7825b5d0f0bc4e43833510e0df2e1e5ad219a2e221b28	MoscowRaceway	follow	follow	0	0	0	0	0	0	0	0	0	0	0
20	collision	0	L2:fcc9ae3415a6977d3202e7d5401616568d18b384c33e9ee4b91766ef0ac80952	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	overtake	follow	0	0	1	1	0	0	0	0	0	0	0
20	collision	1	L2:fcc9ae3415a6977d3202e7d5401616568d18b384c33e9ee4b91766ef0ac80952	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	follow	follow	0	0	1	1	0	0	0	0	0	0	0
20	collision	2	L2:fcc9ae3415a6977d3202e7d5401616568d18b384c33e9ee4b91766ef0ac80952	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	collision	follow	1	0	0	1	1	0	0	0	0	0	0
20	collision	3	L2:fcc9ae3415a6977d3202e7d5401616568d18b384c33e9ee4b91766ef0ac80952	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	collision	collision	1	1	0	0	0	0	0	0	0	0	0
20	overtake	0	L2:289b8431a4208d675ef2e674848e09c8d7d358cca06ee7528c2b918ab561b239	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
20	overtake	1	L2:289b8431a4208d675ef2e674848e09c8d7d358cca06ee7528c2b918ab561b239	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
20	overtake	2	L2:289b8431a4208d675ef2e674848e09c8d7d358cca06ee7528c2b918ab561b239	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
20	overtake	3	L2:289b8431a4208d675ef2e674848e09c8d7d358cca06ee7528c2b918ab561b239	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
20	follow	0	L2:1b406ab22acfdbe1ae89d54b7454811f505c67e27e819a1c51ab7ec8e29805c0	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
20	follow	1	L2:1b406ab22acfdbe1ae89d54b7454811f505c67e27e819a1c51ab7ec8e29805c0	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
20	follow	2	L2:1b406ab22acfdbe1ae89d54b7454811f505c67e27e819a1c51ab7ec8e29805c0	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
20	follow	3	L2:1b406ab22acfdbe1ae89d54b7454811f505c67e27e819a1c51ab7ec8e29805c0	L4:9cd297d9c7e6537a7b03f309abdc0dc457fbe0fa0dd766003aa4b77a49fdbf33	Austin	follow	overtake	0	0	0	0	0	0	0	0	0	0	0
21	collision	0	L2:1589ef52a9c2b8197ecac9f83ef698ab8704fb8571f648c795c35d07ac1e2198	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
21	collision	1	L2:1589ef52a9c2b8197ecac9f83ef698ab8704fb8571f648c795c35d07ac1e2198	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
21	collision	2	L2:1589ef52a9c2b8197ecac9f83ef698ab8704fb8571f648c795c35d07ac1e2198	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
21	collision	3	L2:1589ef52a9c2b8197ecac9f83ef698ab8704fb8571f648c795c35d07ac1e2198	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	overtake	overtake	0	0	1	1	0	0	0	0	0	0	0
21	overtake	0	L2:f8d89653fc95d58e0a372190bf622dbd0b05f426c68b60149181bfb3f414064f	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
21	overtake	1	L2:f8d89653fc95d58e0a372190bf622dbd0b05f426c68b60149181bfb3f414064f	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	overtake	collision	0	1	0	0	0	0	1	1	0	1	1
21	overtake	2	L2:f8d89653fc95d58e0a372190bf622dbd0b05f426c68b60149181bfb3f414064f	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
21	overtake	3	L2:f8d89653fc95d58e0a372190bf622dbd0b05f426c68b60149181bfb3f414064f	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
21	follow	0	L2:00f238c973df655e6c7f1f47de25f4e08cb9cbc51aca28dae3e073c4b406d8bd	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
21	follow	1	L2:00f238c973df655e6c7f1f47de25f4e08cb9cbc51aca28dae3e073c4b406d8bd	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
21	follow	2	L2:00f238c973df655e6c7f1f47de25f4e08cb9cbc51aca28dae3e073c4b406d8bd	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
21	follow	3	L2:00f238c973df655e6c7f1f47de25f4e08cb9cbc51aca28dae3e073c4b406d8bd	L4:ab592bcd7dcc64d0169f6f74f27f36eedc768540e5f71d93c4dd161bc7c63adb	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
22	collision	0	L2:8324bf23a5fd7a4b6e220ddc9dda89c1aa29e05e3933a92735ea51ac627fa09e	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	follow	follow	0	0	1	1	0	0	0	0	0	0	0
22	collision	1	L2:8324bf23a5fd7a4b6e220ddc9dda89c1aa29e05e3933a92735ea51ac627fa09e	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	follow	follow	0	0	1	1	0	0	0	0	0	0	0
22	collision	2	L2:8324bf23a5fd7a4b6e220ddc9dda89c1aa29e05e3933a92735ea51ac627fa09e	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	collision	collision	1	1	0	0	0	0	0	0	0	0	0
22	collision	3	L2:8324bf23a5fd7a4b6e220ddc9dda89c1aa29e05e3933a92735ea51ac627fa09e	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	follow	follow	0	0	1	1	0	0	0	0	0	0	0
22	overtake	0	L2:2578b85a6adf6c0795deca57dd6b6fe03d0b9d9badd6aea771399477710570b5	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
22	overtake	1	L2:2578b85a6adf6c0795deca57dd6b6fe03d0b9d9badd6aea771399477710570b5	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	follow	overtake	0	0	0	0	0	0	0	0	1	0	-1
22	overtake	2	L2:2578b85a6adf6c0795deca57dd6b6fe03d0b9d9badd6aea771399477710570b5	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	follow	collision	0	1	0	0	0	0	1	1	1	1	0
22	overtake	3	L2:2578b85a6adf6c0795deca57dd6b6fe03d0b9d9badd6aea771399477710570b5	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
22	follow	0	L2:0c913336707256cde6bb9ee76041b11a5e3160959286f68ba50f35b530042ae2	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
22	follow	1	L2:0c913336707256cde6bb9ee76041b11a5e3160959286f68ba50f35b530042ae2	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
22	follow	2	L2:0c913336707256cde6bb9ee76041b11a5e3160959286f68ba50f35b530042ae2	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	follow	follow	0	0	0	0	0	0	0	0	0	0	0
22	follow	3	L2:0c913336707256cde6bb9ee76041b11a5e3160959286f68ba50f35b530042ae2	L4:b896442cebadd776c14d4756e2a95a71c928de7d1d5b44c7d81c2524ad764c75	Austin	follow	collision	0	1	0	0	0	0	1	1	0	0	0
23	collision	0	L2:6494bb85eb7bbe6279913c3e50313586fa49a121055f42c5ba1b33054db4f8b4	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
23	collision	1	L2:6494bb85eb7bbe6279913c3e50313586fa49a121055f42c5ba1b33054db4f8b4	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
23	collision	2	L2:6494bb85eb7bbe6279913c3e50313586fa49a121055f42c5ba1b33054db4f8b4	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
23	collision	3	L2:6494bb85eb7bbe6279913c3e50313586fa49a121055f42c5ba1b33054db4f8b4	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	collision	collision	1	1	0	0	0	0	0	0	0	0	0
23	overtake	0	L2:332352e33f8f24bb0a2e99e9aa39ee7cc1cea2b419ef4133fe45159fff0da113	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
23	overtake	1	L2:332352e33f8f24bb0a2e99e9aa39ee7cc1cea2b419ef4133fe45159fff0da113	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
23	overtake	2	L2:332352e33f8f24bb0a2e99e9aa39ee7cc1cea2b419ef4133fe45159fff0da113	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
23	overtake	3	L2:332352e33f8f24bb0a2e99e9aa39ee7cc1cea2b419ef4133fe45159fff0da113	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
23	follow	0	L2:2b0522075bdd44281039eb61d366a11a8aa013786211b12397056b57199f2609	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	follow	collision	0	1	0	0	0	0	1	1	0	0	0
23	follow	1	L2:2b0522075bdd44281039eb61d366a11a8aa013786211b12397056b57199f2609	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	follow	collision	0	1	0	0	0	0	1	1	0	0	0
23	follow	2	L2:2b0522075bdd44281039eb61d366a11a8aa013786211b12397056b57199f2609	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	follow	collision	0	1	0	0	0	0	1	1	0	0	0
23	follow	3	L2:2b0522075bdd44281039eb61d366a11a8aa013786211b12397056b57199f2609	L4:8281882a8889f31c19dfd1c05301014c8f199ca6ff9a406d310cd4e37e471b49	Hockenheim	follow	follow	0	0	0	0	0	0	0	0	0	0	0
24	collision	0	L2:d714d47ffac3e503f50ed688c2fd001a3cba8a55c08ec11a07af6a96b1f46406	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
24	collision	1	L2:d714d47ffac3e503f50ed688c2fd001a3cba8a55c08ec11a07af6a96b1f46406	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
24	collision	2	L2:d714d47ffac3e503f50ed688c2fd001a3cba8a55c08ec11a07af6a96b1f46406	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	collision	collision	1	1	0	0	0	0	0	0	0	0	0
24	collision	3	L2:d714d47ffac3e503f50ed688c2fd001a3cba8a55c08ec11a07af6a96b1f46406	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	collision	collision	1	1	0	0	0	0	0	0	0	0	0
24	overtake	0	L2:4c8225d76302ceb35d40a30c9f9f60e39fb65c3b0b7c7cd56c1830eb4329cf7f	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	overtake	collision	0	1	0	0	0	0	1	1	0	1	1
24	overtake	1	L2:4c8225d76302ceb35d40a30c9f9f60e39fb65c3b0b7c7cd56c1830eb4329cf7f	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	overtake	collision	0	1	0	0	0	0	1	1	0	1	1
24	overtake	2	L2:4c8225d76302ceb35d40a30c9f9f60e39fb65c3b0b7c7cd56c1830eb4329cf7f	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
24	overtake	3	L2:4c8225d76302ceb35d40a30c9f9f60e39fb65c3b0b7c7cd56c1830eb4329cf7f	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	overtake	overtake	0	0	0	0	0	0	0	0	0	0	0
24	follow	0	L2:b367c21fdff29e5c581036906444919870ce91d60816e5f2db9555942618fdc5	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
24	follow	1	L2:b367c21fdff29e5c581036906444919870ce91d60816e5f2db9555942618fdc5	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
24	follow	2	L2:b367c21fdff29e5c581036906444919870ce91d60816e5f2db9555942618fdc5	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
24	follow	3	L2:b367c21fdff29e5c581036906444919870ce91d60816e5f2db9555942618fdc5	L4:021ba7fa8baf6c192ed57bc313f6f7f1d8bfb576c42be976507e7205f9486c17	Nuerburgring	follow	follow	0	0	0	0	0	0	0	0	0	0	0
25	collision	0	L2:ed4d3330aa3a1f5044262ae8cfc0a51a215abb199fd4f91a7417d7dd016c1e67	L4:d07445a52e9c68ed78bfaf1bf8f6a26a0bdaada83b7e2f9f0e2f12a684e508e9	Austin	collision	overtake	1	0	0	1	1	0	0	0	0	0	0
