run,update,formal_training_timesteps,policy_gradient_loss,value_loss_pre,value_loss_post,explained_variance_pre,explained_variance_post,collision_value_loss_pre,collision_value_loss_post,ordinary_value_loss_pre,ordinary_value_loss_post,collision_explained_variance_post,ordinary_explained_variance_post,approx_kl_mean,approx_kl_max,clip_fraction_mean,clip_fraction_max,actor_grad_norm_mean_preclip,actor_grad_norm_max_preclip,critic_grad_norm_mean_preclip,actor_optimizer_steps_completed,actor_optimizer_steps_planned,actor_early_stop_triggered,training_ego_collision_count,training_episode_count,training_collision_rate,mean_episode_return,mean_relative_position_m,mean_episode_min_obb_clearance_m,mean_episode_min_wall_clearance_m,mean_episode_risk_active_fraction,rollout_wall_seconds,actor_train_wall_seconds,critic_train_wall_seconds
ppo_privilege_gru_0721_clip010,4,409600,0.0030037955735633393,0.0853099032805706,0.04417297195278533,0.7132046630182367,0.8491014371911989,0.12493434083028186,0.061028453406302835,0.04568546573085935,0.02731749049926781,0.808879224396899,0.7059838885282619,0.02944052594495588,0.403639018535614,0.14160155813442543,0.36640623211860657,79.10445082187653,195.11500549316406,1.1274389445781707,,,,55,151,0.36423841059602646,-0.2652183849451571,3.817016890099153,0.30419746813889936,0.45961698421290115,0.0973832377498995,243.1427961999998,49.28423708399987,144.5140235419999
ppo_privilege_gru_0721_clip010,5,512000,0.0045613895974065954,0.08451535858682055,0.041634652302230526,0.6710192580447096,0.8542677509395824,0.129680179120962,0.06105825737524073,0.03935053805267914,0.02221104722922031,0.7963765000331975,0.7358151786886186,0.04649759013875154,0.6685150265693665,0.14333495707251132,0.2926562428474426,45.73807945847511,95.456298828125,0.743717846646905,,,,54,153,0.35294117647058826,-0.26170180472826754,2.780796355166442,0.3653241145088439,0.4171894074616141,0.08474225117080615,244.82567636900012,50.527972694000255,144.7021954060001
ppo_privilege_gru_0721_clip010,6,614400,0.0011715361144160052,0.0849190682300663,0.039715758283444494,0.7405162846538429,0.8813835557525967,0.13234784560607987,0.056463400131338534,0.03749029085405274,0.022968116435550447,0.8479902068764874,0.7819341458607785,0.0016619696957059192,0.0033074866514652967,0.06630859291180968,0.1896093636751175,39.60393515229225,122.45083618164062,0.9551867861300707,,,,63,166,0.3795180722891566,-0.32635905794834313,3.328557764185411,0.3329201261906657,0.4616801838837227,0.09552330209319612,233.4179314510002,50.57261760599977,152.79605798800003
ppo_privilege_gru_0721_clip010,7,716800,0.0040730565196098745,0.09071485223364627,0.050875694804117584,0.72500593375845,0.8488482304836501,0.13954504601644202,0.07101710804746128,0.041884658450850515,0.030734281560773916,0.8138341791948548,0.7050294652535959,0.045611041323154494,0.6300526261329651,0.1546630820066639,0.4365624785423279,28.10931596159935,90.69965362548828,0.8966743133962154,,,,54,153,0.35294117647058826,-0.25751005361898405,3.339182898073893,0.3806897377795029,0.4379445490525781,0.08895555159872066,244.14876157399976,52.038705817999926,150.0051173480001
ppo_privilege_gru_0721_clip010,8,819200,0.002699221210204994,0.07961483415737147,0.04362548431984273,0.7447028335494241,0.8561975714377583,0.11304954160120946,0.059207486005599906,0.04618012671353349,0.028043482634085556,0.826968596748747,0.7242010375701838,0.07066953411936992,0.5535526275634766,0.1202001937199384,0.2501562535762787,30.022343918681145,73.56490325927734,1.4963159762322902,,,,43,151,0.2847682119205298,-0.10967276190246544,3.060507372061056,0.38788109506580365,0.4497544880306655,0.082076958199313,223.76154417799944,49.12029373799942,151.55713130000004
ppo_privilege_gru_0721_clip010,9,921600,0.003188110778646669,0.07211120394247356,0.04633657614639866,0.7511403230184489,0.8731611952311267,0.1165631742003594,0.07427512484537954,0.02765923368458772,0.018398027447417784,0.8329343030278771,0.7782107907746332,0.0032800235904869614,0.005520849023014307,0.13829589751549065,0.24921874701976776,49.06984341144562,123.03646850585938,1.0379593651741743,,,,39,146,0.2671232876712329,-0.06184783322571384,3.3371494514475333,0.39464087031630724,0.4411469378022558,0.08265230131399251,227.5552709069998,59.62134364299982,144.70722094400026
ppo_privilege_gru_0721_clip010,10,1024000,0.0014932044859597426,0.09335742086339643,0.11182318123602959,0.6895585030873181,0.8656743408348677,0.14514525402987755,0.11658572383593122,0.04156958769691526,0.10706063863612797,0.8400934778747488,0.734152403346326,0.05589103115922626,0.8631880879402161,0.07734863136829517,0.2175000011920929,37.704712599515915,98.8987808227539,1.008318530395627,,,,44,145,0.30344827586206896,-0.11268613352202067,4.026792927147068,0.3847969736177011,0.4393927845792014,0.07357241797579364,237.53977386499992,53.43540163800026,145.67260662200079
ppo_privilege_gru_0721_clip010,11,1126400,0.005576801247370922,0.07746373187012788,0.05865679068908463,0.7640896617239032,0.8873389913226687,0.12714633655850982,0.08858441983033609,0.027781127181745927,0.028729161547833178,0.8584179197355253,0.7294247053338684,0.12213414415309672,1.1430341005325317,0.23754393844865263,0.3482031226158142,109.33434349298477,211.79098510742188,0.9352324932813645,,,,60,160,0.375,-0.3205871000301234,2.7931618346158738,0.3666283836613034,0.43412414841358604,0.10274015880391758,235.60821972600024,50.243803262000256,149.034519885
ppo_privilege_gru_0721_clip010,12,1228800,0.0024401003028247104,0.07890281673606948,0.03951400896985868,0.7715513961170994,0.8940896031736645,0.12193965877728179,0.05295531308308417,0.03586597469485719,0.026072704856633214,0.8641342954233344,0.8180662257947617,0.0031620147074863728,0.007771829143166542,0.13188964524306357,0.32609373331069946,40.80382615327835,109.19271087646484,0.9254233706742525,,,,56,160,0.35,-0.2707412754880805,2.792904799962534,0.37021024313146345,0.4358589377259404,0.10112511463851348,225.77604112500012,49.12694587199985,154.004968921
ppo_privilege_gru_0721_clip010,13,1331200,0.004519251081219977,0.08044107557997464,0.041407941171360214,0.770452776581085,0.9137583425740025,0.112636441632508,0.050381558325959405,0.048245709527441304,0.032434324016761,0.8926093165372214,0.8429670267254687,0.004462634927185717,0.01066213846206665,0.19235839159227908,0.38734373450279236,97.46103861927986,200.05860900878906,0.645459021627903,,,,45,149,0.30201342281879195,-0.15550999008283425,2.8366693849891043,0.3430038654799767,0.44361226479275667,0.0893484920977087,242.81857645400032,50.07023545999982,146.400847891
ppo_privilege_gru_0721_clip010,14,1433600,0.0027063782115146484,0.07811082029335355,0.03321921416888625,0.7506003768901505,0.8985095277309204,0.12167990211285844,0.04661400695031536,0.034541738473848664,0.01982442138745714,0.8830279609268117,0.851870583589185,0.19173944324589684,0.785028338432312,0.09132323949597776,0.1654687523841858,44.26540830731392,122.1278305053711,0.8805250529199838,,,,39,149,0.26174496644295303,-0.07560146201628493,2.463479979433765,0.3896089547725784,0.4372984631662987,0.08736775535249898,226.84488406699984,49.72589796900047,147.92779513099958
ppo_privilege_gru_0721_clip010,15,1536000,0.0021056440744337546,0.08065223511531204,0.03772224593385512,0.8045893649666577,0.9094260185671288,0.12476126693334433,0.049282796205360704,0.036543203297279746,0.02616169566234954,0.9026917877586187,0.8118780146174813,0.05272413731203414,0.7998908162117004,0.14085937186609954,0.431953102350235,69.40461713075638,190.16571044921875,0.8341448083519936,,,,46,151,0.304635761589404,-0.1624841890213522,2.860420345492083,0.39248717734984284,0.4275729037712052,0.08839414428713949,220.99868064899965,49.07473963099983,145.37629462599944
ppo_privilege_gru_0721_clip010,16,1638400,0.005806199218350239,0.07125616789624574,0.03505847143264496,0.8399172038521889,0.9341813813785051,0.101663056541465,0.049316198946978675,0.040849279251026493,0.02080074391831125,0.9221021839473349,0.9012005006946109,0.006193514852639054,0.025210492312908173,0.21952636318746954,0.5841405987739563,109.55631643533707,254.2866973876953,0.623555039986968,,,,48,152,0.3157894736842105,-0.1733510085426572,3.5877059353479113,0.39785493303003916,0.4529936858743245,0.08446727699634532,228.53991993600084,48.12036707700008,149.00100511500023
ppo_privilege_gru_0721_clip010,17,1740800,0.0029485266775737262,0.07218544837373209,0.024176997192691,0.8079239503566344,0.9359135558187519,0.1162468727302325,0.03281120560146556,0.02812402401723169,0.015542788783916439,0.9330125529432585,0.8231276165308818,0.14187289567489642,1.3669047355651855,0.12754882546141744,0.2523437440395355,34.801952570676804,61.151397705078125,0.4336794525384903,,,,35,147,0.23809523809523808,0.02551422900642142,4.184952482936999,0.3560556171200917,0.4494751251513525,0.07580912880490547,237.0421971630003,50.446812546999354,148.05257560899918
ppo_privilege_gru_0721_clip010,18,1843200,0.0011659784271796508,0.08254714440527385,0.04722762504408844,0.823578737076969,0.9139958508794159,0.1348294000030186,0.07315223662258978,0.03026488880752911,0.021303013465587085,0.8912520680414394,0.8842744648206302,0.10157257649771054,0.8171870112419128,0.06510742066893727,0.1159374937415123,26.158907771110535,49.68967056274414,0.7828462827950716,,,,43,147,0.2925170068027211,-0.0862967529882153,5.112840419827132,0.2882740823878202,0.43253118068280455,0.09116666411106464,222.58657718300128,49.078738711999904,144.39537128200027
ppo_privilege_gru_0721_clip010,19,1945600,0.002885482468809819,0.09638530121779185,0.06089071326753313,0.7927030429172863,0.916501770134695,0.16002550475912503,0.07485307973701642,0.03274509767645871,0.04692834679804982,0.8920672888566867,0.9047553734955763,0.03678535855869995,0.5408904552459717,0.1121874984819442,0.23164062201976776,48.77485355734825,106.0250473022461,1.0116283126175403,,,,49,155,0.3161290322580645,-0.16919951505852818,3.619964749127461,0.3474886580312808,0.4472876417683226,0.09283562990131117,226.46952384999895,51.455320076000135,146.1760336210009
ppo_privilege_gru_0721_clip010,20,2048000,0.0011608702896024337,0.061082986345332005,0.03034626131782507,0.8443355260998969,0.9426720189391673,0.08222730690718304,0.03801415920259423,0.039938665783480966,0.02267836343305591,0.9405154526274596,0.8886337357075038,0.0019973642678814893,0.0034182744566351175,0.07979003735817969,0.18789061903953552,19.814684361219406,51.0743408203125,0.5548351895064115,,,,29,141,0.20567375886524822,0.07046857067689463,3.575431879451533,0.448393768557536,0.4542692180133221,0.06267086977086525,230.2331727740002,49.85137432400006,147.3739736690004
ppo_privilege_gru_0721_clip020,1,102400,0.003287748450943262,0.14804628702754621,0.07139069270163334,0.47918570748975653,0.7488194427423085,0.2327425849828228,0.11090304770149474,0.06334998907226956,0.031878337701771925,0.7342100260395144,0.6653439337003462,0.3249206571443938,2.756199836730957,0.06883300561457872,0.1649218648672104,24.337085634469986,72.16077423095703,1.4179328121244907,,,,47,152,0.3092105263157895,-0.15186829461062287,3.7685067949515307,0.3210929756654264,0.4390043794655749,0.0870300325493538,225.86645283899998,49.56330485599938,149.34524628600047
ppo_privilege_gru_0721_clip020,2,204800,0.0036184568974562126,0.15084255427910173,0.05680107473016461,0.5267276536039535,0.8211670114993388,0.25733295360418684,0.08410327616750227,0.04435215495401662,0.029498873292826956,0.8076844903359607,0.732328070130807,0.10081931259424892,1.3050854206085205,0.08783691251301207,0.17585937678813934,47.870418548583984,92.15142059326172,0.8163747943937778,,,,51,153,0.3333333333333333,-0.2201162785581101,3.0788303204774903,0.42006355947709906,0.44467298586676024,0.09842207545743285,233.2838167610007,53.31776448600067,150.91251158900013
ppo_privilege_gru_0721_clip020,3,307200,0.0003943464841722477,0.14961047635935848,0.054817081031156144,0.5903029509193808,0.8499901235952,0.2465512390641218,0.08765321875775058,0.05266971365459508,0.02198094330456172,0.8134211618548568,0.8309258634718174,0.0421273965400178,0.6141466498374939,0.03440917868283577,0.11992187052965164,28.062293589115143,83.62639617919922,1.030288141965866,,,,57,153,0.37254901960784315,-0.26106879606830985,4.455463881441572,0.3076266389166922,0.4217027449995739,0.09046308022153775,223.50529224599995,48.539510275000794,149.03549001700048
ppo_privilege_gru_0721_clip020,4,409600,0.002924511614983416,0.12291739631380647,0.05567847771067952,0.7140558935267527,0.8764500729667483,0.19199534525820652,0.07468988444258025,0.053839447369406414,0.03666707097877882,0.8653081551391412,0.7546420115009043,0.19452191820601,2.2492358684539795,0.08792480234114919,0.17015624046325684,43.05607298016548,118.6212158203125,0.8549444202333689,,,,63,159,0.39622641509433965,-0.3365132562379302,3.8024049924984236,0.30135260597219093,0.45875887017959927,0.09010048776162416,224.85428941100145,49.30302827500054,149.74430378100078
ppo_privilege_gru_0721_clip020,5,512000,0.0016352223426110424,0.11757924025580373,0.06837722324651797,0.7498096026685857,0.8649772460470821,0.18836781853892376,0.10662438132516704,0.04679066197268372,0.030130065167868904,0.8173597349625732,0.808640209318089,0.039047916525814796,0.5440094470977783,0.057714842152563506,0.23859374225139618,29.52457746863365,91.3969497680664,1.8467105828225612,,,,54,155,0.34838709677419355,-0.25534531124783877,2.922201039415314,0.3585298156502171,0.4213743463141582,0.08841217482124714,225.0373163769982,51.87343408800007,152.6733905669971
ppo_privilege_gru_0721_clip020,6,614400,0.0007986139916101864,0.09659177461384562,0.04821409943601084,0.7697233077817162,0.8875337861254194,0.1460083699851766,0.06754218352169397,0.04717517924251461,0.02888601535032774,0.8747091689592761,0.8657917354032945,0.05028854402597062,0.7406477332115173,0.021254882325592916,0.043046873062849045,21.991636961698532,47.604278564453125,1.6826438799500465,,,,40,149,0.2684563758389262,-0.06432076415756463,3.994361815556349,0.3963088508396453,0.464719474530079,0.08504246711814487,243.0964489470025,53.34902911399695,152.92845253300038
ppo_privilege_gru_0721_clip020,7,716800,0.0028893281376807245,0.08195744265117638,0.04302192863083116,0.7422502400193662,0.8706210190711723,0.12498414663637884,0.06496884997784609,0.038930738665973914,0.021075007283816238,0.8368007272250637,0.8631771323677325,0.3147614167039865,4.324038505554199,0.07032714691013098,0.21203124523162842,29.20403379201889,82.48069763183594,0.8208258297294379,,,,32,144,0.2222222222222222,0.028495948720744877,3.092915781605975,0.43009794209258817,0.4443779125613575,0.06839083558929951,229.27466419100165,47.67207004800002,150.04060385000048
ppo_privilege_gru_0721_clip020,8,819200,0.0028213245534152165,0.07926832478710233,0.05285393217478451,0.7600113955026977,0.8611974585049719,0.12529479830455217,0.06938292769090108,0.03324185126965252,0.03632493665866794,0.8430741200933691,0.7960468944848647,0.06930909411225003,0.8155558109283447,0.06475585850421339,0.12812499701976776,29.81094738841057,62.559017181396484,0.821622097119689,,,,38,148,0.25675675675675674,-0.05279428571953106,3.1141014454271114,0.4143989655098696,0.44666864131264183,0.09244803426604521,228.67149838800105,52.44283431800068,151.36079108600097
ppo_privilege_gru_0721_clip020,9,921600,0.0012278605983419566,0.07739653519687431,0.038077158039884346,0.7825136861912508,0.9099531331249163,0.12147707886365618,0.048569189199859225,0.03331599153009244,0.027585126879909442,0.8889957542578762,0.8761414769891439,0.006748587795882485,0.022768659517169,0.06137206935090944,0.1385156214237213,24.66961169242859,43.910579681396484,1.0116113990545272,,,,25,139,0.17985611510791366,0.14864474625308854,4.035383460370116,0.46656158991075053,0.4309926204697227,0.05832200766836503,225.85582750200047,52.201687369000865,152.21774219299914
ppo_privilege_gru_0721_clip020,10,1024000,0.0011082381172673461,0.09753183078960147,0.0568295671316624,0.7623171047435766,0.9010397594288952,0.16200711142055998,0.08723847782816854,0.0330565501586429,0.026420656435156266,0.8600788659875216,0.8664979951917776,0.008013367706153074,0.03135759383440018,0.060585936647839844,0.09648437052965164,31.093632400035858,61.12450408935547,0.9300690654665231,,,,39,147,0.2653061224489796,-0.06455961446290882,3.1784545559109776,0.405625739996724,0.45510630659928997,0.08886994208506105,221.60355173000062,47.89784580000196,143.9877048189992
ppo_privilege_gru_0721_clip020,11,1126400,-7.960530660033882e-05,0.10073771584486481,0.05171748605397388,0.7636382714037331,0.8897815104273449,0.16224492415073033,0.06472417773821601,0.03923050753899929,0.03871079436973175,0.8682922278206848,0.802299518640584,0.1898679758283106,1.4947259426116943,0.029750976060313405,0.07710937410593033,15.485576122999191,42.76587677001953,1.647006930783391,,,,39,148,0.2635135135135135,-0.060563248988049004,2.8856516033291015,0.4580539788218207,0.44322176077744047,0.08048307446348484,216.47984284099948,53.05055369599722,152.8861553780007
ppo_privilege_gru_0721_clip020,12,1228800,5.077442530820875e-05,0.08850775386153822,0.04408241988252146,0.7891560954182129,0.8950753787851853,0.13219776484424217,0.06108641318059149,0.04481774287883429,0.027078426584451417,0.877557810582639,0.8693462120823497,0.0029572557050414616,0.005384531337767839,0.02577636680143769,0.05921874940395355,15.120985269546509,40.51194763183594,0.9737824395298957,,,,39,150,0.26,-0.07954434085464027,2.7389573560986022,0.41674766559893844,0.4541786082430718,0.09528272064236805,239.11545828399903,48.03825193400189,148.38463354099804
ppo_privilege_gru_0721_clip020,13,1331200,0.001168560705136823,0.11539061198937621,0.04738330033573102,0.6930492501830925,0.8739948912912631,0.16572889328431178,0.06316602452087992,0.06505233069444058,0.031600576150582114,0.8417016537385473,0.8382445972874193,0.10364341650973075,1.402037262916565,0.07514160027494654,0.1720312535762787,27.02546301484108,63.32018280029297,0.9594479966908693,,,,40,148,0.2702702702702703,-0.08820304403353514,2.976752070810877,0.37531184170107784,0.44734476229014336,0.08816868492971097,232.24397188100193,51.12604607400135,145.466806198001
ppo_privilege_gru_0721_clip020,14,1433600,0.00032182743971131966,0.08203426128802181,0.05760042303202609,0.7740010491233156,0.8935340880323723,0.12433885589179886,0.08582625257817852,0.039729666684244797,0.029374593485873637,0.8577124685140508,0.9128791246746915,0.0679773408389883,0.956183671951294,0.02370117139071226,0.04984374716877937,20.3956738114357,54.761390686035156,0.9148300610482692,,,,37,146,0.2534246575342466,-0.0725442532816148,2.1111605454216025,0.4260025632920337,0.44566278503029305,0.08131416797215071,230.9588427000017,47.24452751799981,149.53843839599722
ppo_privilege_gru_0721_clip020,15,1536000,0.001137165406216667,0.08534360694951891,0.05375203584806248,0.7661057607061437,0.8964536828974066,0.1374827357579187,0.06572539462301605,0.033204478141119174,0.0417786770731089,0.8753462656477974,0.9103403674929912,0.008055403074104107,0.06662382185459137,0.038325194516801275,0.11414062231779099,22.909501314163208,59.41582107543945,0.7195211697369814,,,,29,143,0.20279720279720279,0.0700728488423026,3.0646919327868205,0.4326526100610967,0.45124566432128677,0.08122737843120514,227.25032536500294,49.386918936001166,147.74980222399972
ppo_privilege_gru_0721_clip020,16,1638400,0.00264765776209952,0.09977640846601457,0.03821713800365337,0.7702590147555242,0.9179161804273095,0.14307575787409643,0.04725125403642307,0.05647705905793275,0.029183021970883672,0.9194807505348305,0.8505184011853779,0.00855985603528097,0.018319686874747276,0.10693359265860636,0.23398436605930328,46.5939858853817,110.15995788574219,0.5100303541868925,,,,49,152,0.3223684210526316,-0.1785822816587491,3.4001586398417456,0.3981663112772082,0.456483196842097,0.0924880326142312,244.9424556519989,49.135811381001986,151.41309951800213
ppo_privilege_gru_0721_clip020,17,1740800,0.0033262852064579462,0.08227069906115808,0.026717183654794953,0.7711631142065452,0.9248477269802142,0.1362029081989154,0.04072103609415187,0.02833848992340076,0.012713331215438042,0.9105925126571559,0.8943120682074551,0.18168823996762512,1.3941525220870972,0.11313964461442083,0.3659375011920929,73.84679073095322,176.27940368652344,0.6277978122234344,,,,28,139,0.2014388489208633,0.13678749622790815,5.302770160776444,0.33913361869184633,0.44647753171962046,0.06912755088392304,238.58243183000013,47.19235898799889,147.24097850900216
ppo_privilege_gru_0721_clip020,18,1843200,0.00020091197727190035,0.07851936430474402,0.03197318681904925,0.7987991378572833,0.9247797416244522,0.11235872460450055,0.03946669165698386,0.04468000400498747,0.02447968198111464,0.9200189330228354,0.9016568277993956,0.0883213719302148,0.8166640400886536,0.024770507136963715,0.05414062365889549,14.40217074751854,32.09149932861328,0.5009073570370675,,,,28,143,0.1958041958041958,0.13873750367090654,5.4461491382883045,0.35085705840208536,0.45239112162332323,0.07195747490589965,243.05274306700085,50.1335916349999,151.92738017700322
ppo_privilege_gru_0721_clip020,19,1945600,0.0025982677461979797,0.07385983710924479,0.04179963892212836,0.8194056118580451,0.9314749764299592,0.11805427454525937,0.05780909846535169,0.02966539967323018,0.025790179378905015,0.916523035217842,0.9253219040974378,0.009363210115407125,0.03982949256896973,0.1043554660573136,0.2430468648672104,61.27368785440922,123.26660919189453,0.8754596672952175,,,,34,143,0.23776223776223776,0.02906746764745076,4.58657373221204,0.3536865403119377,0.4579923073069148,0.0770957722974656,231.0142904940003,51.1969016960029,144.73032308300026
ppo_privilege_gru_0721_clip020,20,2048000,-8.959294227750547e-05,0.06760620689673855,0.01892775330519259,0.8177340478287869,0.9489634652076271,0.10826892574564159,0.02895401715530369,0.02694348804783554,0.00890148945508149,0.9306832779002323,0.9473179097792352,0.0024043472105404334,0.008071156218647957,0.021508788522623945,0.09914062172174454,15.422682717442513,46.147491455078125,0.44848682451993227,,,,29,143,0.20279720279720279,0.08106363557205898,3.3917416235600375,0.45792463521723564,0.4521648260863463,0.07428113927890405,233.55855534500006,47.970542103998014,145.74187854199772
ppo_privilege_gru_0722_clip015_tkl002,1,102400,0.007237571246920993,0.14804628702754621,0.07139069270163334,0.47918570748975653,0.7488194427423085,0.2327425849828228,0.11090304770149474,0.06334998907226956,0.031878337701771925,0.7342100260395144,0.6653439337003462,0.4122702039964497,2.4268271923065186,0.15783853828907013,0.2865625023841858,47.481821632385255,101.15145111083984,1.4179328121244907,5,16,True,47,152,0.3092105263157895,-0.15186829461062287,3.7685067949515307,0.3210929756654264,0.4390043794655749,0.0870300325493538,250.87086299199996,19.182207729000083,167.20709017799982
ppo_privilege_gru_0722_clip015_tkl002,2,204800,0.0015735484551018747,0.13201466538477205,0.060701940010069365,0.5621147939056023,0.8159096140922233,0.21961918791931118,0.09594833670376954,0.04441014285023298,0.025455543316369202,0.7929328795082627,0.7811974609323719,0.008965225253719834,0.04780052229762077,0.05635937331244349,0.10828124731779099,20.203722318013508,56.97049331665039,0.917435298115015,9,16,True,46,152,0.3026315789473684,-0.1578092445305618,3.070192264487774,0.42708449323892145,0.44862096322947626,0.09773593453392541,250.79599346400005,32.43308165999997,165.07483383199997
ppo_privilege_gru_0722_clip015_tkl002,3,307200,0.0011528054506051433,0.12321344812866963,0.06272355899493072,0.6073467927681363,0.822556102814216,0.19983684388930067,0.09618986790635638,0.04659005236803852,0.029257250083505063,0.7877034680333757,0.8291815308910944,0.006948373615741725,0.03168296813964844,0.0425130200261871,0.0873437449336052,34.62882843017578,85.4535140991211,1.2472159788012505,5,16,True,42,148,0.28378378378378377,-0.06405051252975213,4.793382036057519,0.33224585204848944,0.4286671112197164,0.08812545988093161,234.57616160199996,17.503916319999917,158.24164105199998
ppo_privilege_gru_0722_clip015_tkl002,4,409600,0.0007350292752960286,0.15380299619393692,0.13133161166387042,0.6667489039019738,0.8026113539156701,0.25386915135227506,0.19768800336706963,0.053736841035598816,0.06497521996067124,0.7742045062360339,0.7478313295777532,0.009374013094105368,0.048845160752534866,0.036953124372909464,0.10234374552965164,25.08691625595093,42.666770935058594,2.6922649264335634,5,16,True,62,158,0.3924050632911392,-0.3312518402442129,3.5715003849641307,0.29974893448338263,0.4655261970262681,0.09677124233120395,235.71460774000025,18.885100230000262,169.06462150900006
ppo_privilege_gru_0722_clip015_tkl002,5,512000,0.0010786329756626856,0.11357224638322481,0.11874124975881797,0.705716648659305,0.8626255813433154,0.20042160008427665,0.16922103681681086,0.026722892682173,0.06826146270082512,0.8398646253463904,0.7978805128975978,0.0031803685305566987,0.009552923031151295,0.04606445215176791,0.13828124105930328,46.41703909635544,334.23883056640625,1.2695518083870412,16,16,False,38,148,0.25675675675675674,-0.019728885675015576,4.090288908099383,0.3893712485776583,0.41411390919939356,0.06442335287990912,235.82880308999984,57.217828210000334,171.86721959100032
ppo_privilege_gru_0722_clip015_tkl002,6,614400,0.0007815414232027473,0.1719696345102708,0.09870937731689551,0.6745220445172556,0.8331498670335055,0.28137144545319237,0.151026291559172,0.06256782356734923,0.046392463074619056,0.8083208720672683,0.8028490793316341,0.0034410351215046833,0.007457757834345102,0.0583349596709013,0.12523436546325684,21.65303821861744,41.761043548583984,1.368365478515625,16,16,False,52,154,0.33766233766233766,-0.22931124616133314,3.5358113604556896,0.3406062586686268,0.4711954141904085,0.0965641622488585,243.45766467299973,53.838605345999895,160.59693401899995
ppo_privilege_gru_0722_clip015_tkl002,7,716800,0.0016456709223025001,0.12686199361270764,0.09279689656073005,0.7286436458242912,0.8536703951213829,0.2211654915676788,0.1473039795095079,0.032558495657736455,0.0382898136119522,0.8294378408460362,0.8117180286853156,0.004603662769222864,0.015878085047006607,0.08778808495844714,0.2546093761920929,53.27674221992493,136.9573211669922,1.6628640592098236,16,16,False,38,148,0.25675675675675674,-0.026685766080299565,4.038999824626339,0.4005580664701256,0.46791469242097106,0.08291768312935953,240.2539149549998,52.20065614400028,155.50851717399973
ppo_privilege_gru_0722_clip015_tkl002,8,819200,0.0003338879081032549,0.16315548727666201,0.0766793509495491,0.7112517459353728,0.872002092447755,0.28281094389755906,0.113445532570395,0.04350003065576488,0.03991316932870319,0.870176395817311,0.7602735520749424,0.08322493282146752,0.5741044282913208,0.015524553135037422,0.027812499552965164,17.01524043083191,39.70703125,0.9917410694062709,6,16,True,47,153,0.30718954248366015,-0.1416242850577762,3.6426644123940437,0.37620763011066355,0.44896201299032573,0.08171367961210355,230.64371734899942,19.09072129100059,151.44504222400064
ppo_privilege_gru_0722_clip015_tkl002,9,921600,0.0006094307061812465,0.17930970875901095,0.07759600584218185,0.7103749769130223,0.874979865377336,0.3154156194204079,0.12871689840483025,0.04320379809761401,0.02647511327953346,0.8530801949899991,0.8083378338741303,0.002560092256899224,0.007538168225437403,0.03298828026163392,0.06468749791383743,22.053540527820587,35.169185638427734,1.2334612689912319,16,16,False,43,146,0.2945205479452055,-0.1030369095961514,3.842251370357305,0.36966202727924685,0.4327957905196293,0.08066215897706215,237.10842209600014,47.89323722300014,150.97604328099987
ppo_privilege_gru_0722_clip015_tkl002,10,1024000,0.005833514999598321,0.16355936332513013,0.1937095657875003,0.7261753511174742,0.8470427916597552,0.28194289428522007,0.2907706292765292,0.04517583236504023,0.09664850229847134,0.8119107161951924,0.7675057104399059,0.13105790229979902,0.7543918490409851,0.13158853724598885,0.25093749165534973,111.49158897399903,187.53892517089844,1.944813071191311,5,16,True,46,149,0.3087248322147651,-0.12510175127618056,4.2288136226648865,0.3613455050851409,0.44987166712758514,0.09771879305609397,248.39735062300042,17.072266076999767,142.8555428010004
ppo_privilege_gru_0722_clip015_tkl002,11,1126400,0.00103031830039176,0.22158547028690223,0.10245483526895727,0.6870968722978599,0.8485828037158988,0.3936367004687039,0.1663839818015217,0.04953424010510054,0.038525688736392866,0.8182809379189061,0.802183041558882,0.0656401557275094,0.6020035147666931,0.036226561501098334,0.07570312172174454,22.58138150639004,60.80839538574219,1.3652289420366288,9,16,True,51,150,0.34,-0.2052046109934069,3.707836247413978,0.37818986889637185,0.4405948956514218,0.08292498979511718,231.2315782759997,29.777994428000056,151.71470242000032
ppo_privilege_gru_0722_clip015_tkl002,12,1228800,0.001665135198273049,0.21777034815835286,0.10206021357010986,0.7296019143247291,0.8700540501998211,0.3724679485932027,0.1638426301652719,0.06307274772350299,0.04027779697494778,0.8484908153572185,0.8514421045015099,0.07741875426028855,0.5914173126220703,0.08401366951875389,0.21406249701976776,50.838647161211284,116.46893310546875,1.6218937300145626,7,16,True,58,160,0.3625,-0.29580659625034,2.9524960352707303,0.3655844382176037,0.4461045379760534,0.10673469319296411,233.40421492399946,22.13195210199956,153.18309574900013
ppo_privilege_gru_0722_clip015_tkl002,13,1331200,0.0008025149114843089,0.2109672094565904,0.08454681376051017,0.7426139583079827,0.8978547086290221,0.3452082649828578,0.12111448369093862,0.07672615393032312,0.04797914383008172,0.8633895031372683,0.8468527044916226,0.0045798261993331806,0.02945817820727825,0.0466552724246867,0.13148437440395355,33.51983964443207,78.0964126586914,1.2426290169358254,16,16,False,55,155,0.3548387096774194,-0.26343700505473583,3.0264574138485916,0.3166159728018661,0.4519171511209411,0.0940117938752066,234.06262642500042,49.25018956799977,151.25030865499957
