panel,run,update,panel_valid,policy_sha256,scenario_id,episode_key,trace_format,trace_length,terminal_marker_valid,trace_collision_marker_matches_json,collision_time_s,trace_end_time_s,trace_end_lag_to_collision_s,opponent_collision,pass_detected,pass_time_s,pass_to_collision_s,max_relative_progress_m,terminal_relative_progress_m,json_terminal_relative_progress_m,relative_progress_terminal_abs_error_m,lateral_gap_at_pass_m,terminal_lateral_gap_m,post_pass_lateral_convergence_m,terminal_opponent_body_x_m,terminal_opponent_body_y_m,terminal_center_distance_m,terminal_heading_difference_rad,terminal_ego_track_heading_error_rad,terminal_abs_kinematic_slip_proxy_rad,terminal_yaw_rate_proxy_radps,terminal_tail_lateral_velocity_proxy_mps,terminal_abs_steer_command_rad,post_pass_rear_contact,merge_tail_relaxed,merge_tail_primary,merge_tail_strict,collision_class,trace_path
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp32-ego1368-raceline2-v0.7,ol2_e1368_o1398_s0.7,post_step_v2,397,True,True,3.9599999999999596,3.9599999999999596,0.0,True,True,3.6299999999999666,0.32999999999999297,0.506113008195257,0.506113008195257,0.506113008195257,0.0,0.6776363105210476,0.29409871882250854,0.383537591698539,-0.5873912737545581,0.29287483140138004,0.6563567439673254,0.054047542450382124,0.018363223173000875,0.1622082730859047,-1.8138697062875084,1.35185756386751,0.13697083294391632,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e1368_o1398_s0.7.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp40-ego1711-raceline2-v0.6,ol2_e1711_o1745_s0.6,post_step_v2,286,True,True,2.849999999999983,2.849999999999983,0.0,True,True,2.569999999999989,0.27999999999999403,0.48360822917709356,0.48360822917709356,0.48360822917709356,0.0,0.39367356503862044,0.28090276468084796,0.11277080035777248,-0.44358950202992,0.33983203711208126,0.5588000176797593,-0.12042634688551468,0.12641823672385355,0.027955346855534025,0.02817765648571562,-0.180840812602914,0.00306463660672307,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e1711_o1745_s0.6.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp40-ego1711-raceline2-v0.8,ol2_e1711_o1745_s0.8,post_step_v2,794,True,True,7.929999999999875,7.929999999999875,0.0,True,False,,,-0.0037840228092136385,-0.0037840228092136385,-0.0037840228092136385,0.0,,0.3356763727288333,,0.046199374640369245,0.33250348027155585,0.33569770122814085,-0.11511940860330672,0.12678754570028072,0.048885736749299635,0.3506329326820698,-0.42950046585681495,0.002494602929800749,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e1711_o1745_s0.8.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp47-ego2010-raceline2-v0.8,ol2_e2010_o2044_s0.8,post_step_v2,393,True,True,3.9199999999999604,3.9199999999999604,0.0,True,True,3.6299999999999666,0.2899999999999938,0.5013148021313327,0.5013148021313327,0.5013148021313327,0.0,0.6511719435833808,0.25231236314369737,0.39885958043968345,-0.5656051339720889,0.2944549645849036,0.6376620529279451,0.03389507705238426,0.1540584725721068,0.18825266983275846,-1.64297139636921,1.5077181454968216,0.13118471205234528,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e2010_o2044_s0.8.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp10-ego427-raceline2-v0.7,ol2_e427_o448_s0.7,post_step_v2,580,True,True,5.789999999999921,5.789999999999921,0.0,True,True,5.239999999999933,0.5499999999999883,0.5465653542993891,0.5465653542993891,0.5465653542993891,0.0,0.5345861953175745,0.278897857520385,0.25568833779718947,-0.5088956454273011,0.3395011534637452,0.6117481598975865,-0.1109133175677246,0.1127882672563274,0.004226658939421313,-0.04047921248751504,-0.01535026551154261,0.011437704786658287,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e427_o448_s0.7.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp15-ego641-raceline2-v0.7,ol2_e641_o661_s0.7,post_step_v2,433,True,True,4.319999999999952,4.319999999999952,0.0,True,True,4.109999999999957,0.20999999999999552,0.36550085369165686,0.36550085369165686,0.36550085369165686,0.0,0.6033533861695823,0.3605478170180606,0.24280556915152174,-0.5098638797631619,0.2920030815893609,0.5875601888698953,0.06928750597656563,-0.08323189039437828,0.236295960528647,-2.3431173076916787,1.807548631064241,0.16692297160625458,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e641_o661_s0.7.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp17-ego727-raceline2-v0.5,ol2_e727_o745_s0.5,post_step_v2,109,True,True,1.0800000000000007,1.0800000000000007,0.0,True,False,,,-0.47078345914042075,-0.47078345914042075,-0.47078345914042075,0.0,,0.19233692058595447,,0.5787863769804296,0.2441928400660665,0.6281909051535715,-0.09106904971742802,-0.15676572260374044,0.3576217760545708,-4.404866447020883,2.73641696648775,0.2645462155342102,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e727_o745_s0.5.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp17-ego727-raceline2-v0.6,ol2_e727_o745_s0.6,post_step_v2,227,True,True,2.259999999999996,2.259999999999996,0.0,True,True,1.9400000000000015,0.3199999999999943,0.47977354060424204,0.47977354060424204,0.47977354060424204,0.0,0.41637613512896937,0.26768511322481836,0.148691021904151,-0.4267329097375546,0.3521758732734123,0.5532890943882506,-0.16917863010765277,0.18771639248943384,0.04270257414974443,0.27771044209536616,-0.33516217424123856,0.0030006770975887775,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e727_o745_s0.6.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp17-ego727-raceline2-v0.7,ol2_e727_o745_s0.7,post_step_v2,358,True,True,3.569999999999968,3.569999999999968,0.0,True,False,,,-0.5836466840909509,-0.5836466840909509,-0.5836466840909509,0.0,,0.2253827524292043,,0.5675526313197823,0.2564162420270533,0.6227883095348572,0.07186923184087934,-0.050880771546496284,0.018257247062748228,0.0237470208555784,0.10582360169892006,0.01089153066277504,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e727_o745_s0.7.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp19-ego812-raceline2-v0.6,ol2_e812_o839_s0.6,post_step_v2,300,True,True,2.9899999999999802,2.9899999999999802,0.0,True,True,2.719999999999986,0.26999999999999424,0.4802317183859941,0.4802317183859941,0.4802317183859941,0.0,0.4125138138588305,0.2707102707515336,0.14180354310729693,-0.4268135346759573,0.3495810023507671,0.5517034262963677,-0.15936308512622688,0.17194686491542432,0.039277974936748894,0.1375811650143695,-0.2819678035087979,0.005186444614082575,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e812_o839_s0.6.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp20-ego855-raceline2-v0.6,ol2_e855_o882_s0.6,post_step_v2,298,True,True,2.9699999999999807,2.9699999999999807,0.0,True,True,2.7399999999999856,0.2299999999999951,0.40947755852158707,0.40947755852158707,0.40947755852158707,0.0,0.4083479502538232,0.29966102620902924,0.10868692404479396,-0.3668578708987959,0.355053925094543,0.5105369596468398,-0.16392524147058696,0.14834945694585322,0.05285009951417452,0.28743083173318584,-0.40741019891788777,0.001947868149727583,True,True,True,False,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e855_o882_s0.6.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp21-ego898-raceline2-v0.6,ol2_e898_o925_s0.6,post_step_v2,301,True,True,2.99999999999998,2.99999999999998,0.0,True,True,2.7399999999999856,0.25999999999999446,0.4530357233381892,0.4530357233381892,0.4530357233381892,0.0,0.4155599308066835,0.27475879746943427,0.14080113333724925,-0.4057881955442316,0.35111463056228953,0.536605575295241,-0.17117069987411204,0.18321258827885023,0.0447974407624141,0.15811147695054986,-0.3178475422052225,0.011540381237864494,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e898_o925_s0.6.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp22-ego941-raceline2-v0.6,ol2_e941_o968_s0.6,post_step_v2,310,True,True,3.089999999999978,3.089999999999978,0.0,True,True,2.759999999999985,0.32999999999999297,0.499108395424372,0.499108395424372,0.499108395424372,0.0,0.4637340118733667,0.271038485791792,0.1926955260815747,-0.4513293943137531,0.35420342609706135,0.5737231817091895,-0.17007953616671134,0.18441177513488416,0.025969720142405617,0.05301475405830149,-0.16378362900028215,0.01308261975646019,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e941_o968_s0.6.npz
ppo_privilege_gru_0722_clip015_tkl004_u0020,ppo_privilege_gru_0722_clip015_tkl004,20,True,3a76d92b1894addb0b16a11c21ba2236ac22dc31d202349edf3df8359d9c8305,evaluation-sp22-ego941-raceline2-v0.8,ol2_e941_o968_s0.8,post_step_v2,443,True,True,4.41999999999995,4.41999999999995,0.0,True,True,4.159999999999956,0.25999999999999446,0.46750715671268495,0.46750715671268495,0.46750715671268495,0.0,0.5780193769403975,0.2746625273354901,0.3033568496049074,-0.47418288860619584,0.3077819873746295,0.5653133322319512,-0.013659065325173803,0.10509656913252163,0.1641223609225282,-1.463482667768785,1.4168354205146925,0.07342138886451721,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_clip015_tkl004_u0020_Austin/multiagents/traces/ol2_e941_o968_s0.8.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp5-ego213-raceline0-v0.7,ol0_e213_o221_s0.7,post_step_v2,332,True,True,3.3099999999999734,3.3099999999999734,0.0,True,True,3.0699999999999785,0.23999999999999488,0.382571725894735,0.382571725894735,0.382571725894735,0.0,0.5082636127658836,0.2907933876669848,0.2174702250988988,-0.34982594766174574,-0.3317729051322516,0.48213219581078853,0.07862960300205835,-0.1126032963024226,0.04944716096255952,0.24518776857807534,-0.38765959382471343,0.009502255357801914,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol0_e213_o221_s0.7.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp9-ego384-raceline0-v0.7,ol0_e384_o391_s0.7,post_step_v2,741,True,True,7.399999999999887,7.399999999999887,0.0,True,True,7.019999999999895,0.3799999999999919,0.10906006059187234,0.10906006059187234,0.10906006059187234,0.0,0.713476521888364,0.32275397727032573,0.39072254461803824,-0.08196794227479708,-0.3308134974047292,0.3408171263682523,0.0886091521690755,-0.08435251107753317,0.0776528009294788,0.975598172239532,-0.7305376490460574,0.17353148758411407,True,True,True,False,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol0_e384_o391_s0.7.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp12-ego513-raceline0-v0.8,ol0_e513_o523_s0.8,post_step_v2,596,True,True,5.949999999999918,5.949999999999918,0.0,True,True,5.539999999999926,0.40999999999999126,0.13830895052211645,0.06508312978533581,0.06508312978533581,0.0,0.4633221762271296,0.3134475737503728,0.14987460247675682,-0.05235977660386094,-0.31549732450723,0.31981261384946436,0.01982561650589698,-0.03313303895536812,0.0011380802490474906,-0.14141519505556613,0.03464890774087116,0.01638890616595745,True,True,True,False,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol0_e513_o523_s0.8.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp17-ego727-raceline0-v0.5,ol0_e727_o739_s0.5,post_step_v2,226,True,True,2.249999999999996,2.249999999999996,0.0,False,False,,,-1.0272006686511759,-1.0272006686511759,-1.0272006686511759,0.0,,1.3920112721024296,,0.048531024629831165,1.7280620973003273,1.7287434374358814,2.494475295729316,-2.4742064597606235,2.531562727150206,-25.10960237118262,5.531226367051308,0.04637053608894348,False,False,False,False,ego_only_wall_like,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol0_e727_o739_s0.5.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp17-ego727-raceline0-v0.6,ol0_e727_o739_s0.6,post_step_v2,240,True,True,2.389999999999993,2.389999999999993,0.0,False,False,,,-2.168818142244106,-2.168818142244106,-2.168818142244106,0.0,,1.3665424336064207,,-0.889293783330217,2.400834861363766,2.5602444150137975,2.4836356114220113,-2.481872077833217,2.513242993187716,-25.06498558895504,5.627173605199629,0.02574307844042778,False,False,False,False,ego_only_wall_like,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol0_e727_o739_s0.6.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp21-ego898-raceline0-v0.7,ol0_e898_o902_s0.7,post_step_v2,611,True,True,6.099999999999914,6.099999999999914,0.0,True,True,5.699999999999923,0.3999999999999915,0.2561049056039906,0.1473945964205825,0.1473945964205825,0.0,0.7661983854656899,0.41863635449035164,0.3475620309753382,0.010670199380259093,-0.44524044640932536,0.44536828386582467,0.5949468800882083,-0.3721911648273992,0.18899612810155553,-1.8153295214871554,1.2295396098322233,0.11107674241065979,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol0_e898_o902_s0.7.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp32-ego1368-raceline1-v0.6,ol1_e1368_o1383_s0.6,post_step_v2,434,True,True,4.329999999999952,4.329999999999952,0.0,True,False,,,-0.576373569048144,-0.576373569048144,-0.576373569048144,0.0,,0.23436363057523596,,0.6128577608522123,0.016403210397718915,0.6130772384847926,-0.3341380983842108,0.23553206861056575,0.1244954813647583,-2.3339782183902233,1.0806935056973122,0.21288765966892242,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol1_e1368_o1383_s0.6.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp35-ego1497-raceline1-v0.5,ol1_e1497_o1512_s0.5,post_step_v2,279,True,True,2.7799999999999847,2.7799999999999847,0.0,True,False,,,-0.6152454601462978,-0.6152454601462978,-0.6152454601462978,0.0,,0.15759788238055522,,0.5652132756705585,-0.2711099831920751,0.6268705368580101,-0.11033156093360663,0.22613753187211927,0.03470096585436222,1.0149815808521139,-0.38797028980516474,0.14422966539859772,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol1_e1497_o1512_s0.5.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp36-ego1539-raceline1-v0.5,ol1_e1539_o1554_s0.5,post_step_v2,343,True,True,3.419999999999971,3.419999999999971,0.0,True,True,3.3499999999999726,0.06999999999999851,0.09746857287984767,0.09746857287984767,0.09746857287984767,0.0,0.3318485423188965,0.312907276079793,0.01894126623910347,-0.08974317323100897,0.31543751139508586,0.3279552724636331,-0.022918455256701442,0.024753585593055405,0.0306405809260335,-0.20923509249174635,0.21586625413529476,0.02866506204009056,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol1_e1539_o1554_s0.5.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp6-ego256-raceline1-v0.5,ol1_e256_o271_s0.5,post_step_v2,293,True,True,2.9199999999999817,2.9199999999999817,0.0,True,True,2.5999999999999885,0.3199999999999932,0.5242684900495931,0.5242684900495931,0.5242684900495931,0.0,0.41528966666888345,0.29418440401926654,0.12110526264961691,-0.5064840026948816,0.32333158502223514,0.6008904715992921,-0.05058702537948978,0.06676023147829113,0.02498149230078983,-0.22663290726178825,0.18038853486748854,0.008661712519824505,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol1_e256_o271_s0.5.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp25-ego1069-raceline2-v0.8,ol2_e1069_o1102_s0.8,post_step_v2,576,True,True,5.749999999999922,5.749999999999922,0.0,True,True,4.88999999999994,0.8599999999999817,0.14312319119196104,0.059172917704728434,0.059172917704728434,0.0,0.6570576186626054,0.3356024707917474,0.321455147870858,-0.021760276042155746,0.3400885577493239,0.34078400303630163,-0.11064594766975322,0.11070781253862094,0.0020745104853672203,0.027708782421252444,-0.019598697827279826,0.001077850814908743,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol2_e1069_o1102_s0.8.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp3-ego128-raceline2-v0.8,ol2_e128_o149_s0.8,post_step_v2,448,True,True,4.469999999999949,4.469999999999949,0.0,True,False,,,-0.24998038591158434,-0.25576273892582435,-0.25576273892582435,0.0,,0.3437359216805245,,0.2818644621494826,0.31289207506163197,0.4211282769646216,0.024131615590225586,0.1306836488221501,0.0676105255459496,-0.5134472519586429,0.49047784506676645,0.08824417740106583,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol2_e128_o149_s0.8.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp46-ego1967-raceline2-v0.8,ol2_e1967_o2001_s0.8,post_step_v2,579,True,True,5.779999999999921,5.779999999999921,0.0,True,True,5.309999999999931,0.46999999999999,0.4838260194214854,0.4838260194214854,0.4838260194214854,0.0,0.5175297719122928,0.31920277164425315,0.19832700026803962,-0.4946789362850398,0.3026699389826658,0.5799278765224768,0.02805774723026122,-0.03703736958503612,0.07545935318916719,-0.6229422279832475,0.6377642823525128,0.02939699962735176,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol2_e1967_o2001_s0.8.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp10-ego427-raceline2-v0.7,ol2_e427_o448_s0.7,post_step_v2,644,True,True,6.429999999999907,6.429999999999907,0.0,True,True,5.709999999999923,0.7199999999999847,0.5569062457094844,0.5569062457094844,0.5569062457094844,0.0,0.5681552738341165,0.2810183747643196,0.28713689906979684,-0.534239420119248,0.329698037372137,0.6277838432584811,-0.07767381759974068,0.09362392074164028,0.004918382516936326,-0.02801563890546148,-0.022057492616179203,0.00277452589944005,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol2_e427_o448_s0.7.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp1-ego42-raceline2-v0.8,ol2_e42_o63_s0.8,post_step_v2,740,True,True,7.389999999999887,7.389999999999887,0.0,True,False,,,-0.03620202188065491,-0.062392787524686355,-0.062392787524686355,0.0,,0.3248710991275352,,0.06937072076235182,0.31995575495735445,0.3273896486289981,0.039437903886997194,0.11517212218580397,0.03275608018446574,-0.2512659013509664,0.24034365291673007,0.03317585960030556,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol2_e42_o63_s0.8.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp15-ego641-raceline2-v0.7,ol2_e641_o661_s0.7,post_step_v2,437,True,True,4.3599999999999515,4.3599999999999515,0.0,True,True,4.199999999999955,0.1599999999999966,0.22558649916146578,0.22558649916146578,0.22558649916146578,0.0,0.5152142615311551,0.3336976535004108,0.18151660803074432,-0.3096120161949672,0.3107925177020853,0.4386930471661406,-0.0201687401752757,-0.03246431149142559,0.22191115267578176,-2.2470985814218816,1.6597142093564017,0.22513799369335175,True,True,True,False,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol2_e641_o661_s0.7.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp17-ego727-raceline2-v0.5,ol2_e727_o745_s0.5,post_step_v2,111,True,True,1.1000000000000008,1.1000000000000008,0.0,True,False,,,-0.3970695099857835,-0.3970695099857835,-0.3970695099857835,0.0,,0.2562192822052935,,0.4427566502246203,0.3021142019973465,0.5360097409251257,-0.04982482710503122,-0.20806975301799113,0.2613793172229677,-2.504262054106865,1.8846785661206005,0.23322786390781403,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol2_e727_o745_s0.5.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp17-ego727-raceline2-v0.7,ol2_e727_o745_s0.7,post_step_v2,244,True,True,2.429999999999992,2.429999999999992,0.0,True,False,,,-0.6044609102088145,-0.6044609102088145,-0.6044609102088145,0.0,,0.205533432819695,,0.5358052684480675,0.3424600466511364,0.6358979236080302,0.24720517840171174,-0.23699773152065529,0.17462215063540176,-2.0448444184617456,1.6274895940110934,0.011218222789466381,False,False,False,False,prepass_or_front_side_opponent_contact,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol2_e727_o745_s0.7.npz
ppo_privilege_gru_0722_long45_clip020_hard_u0001,ppo_privilege_gru_0722_long45_clip020_hard,1,True,84c95c0b8ce636c980f5d47840d20fa248c52ac131dd163df99e2223b2bfbe94,evaluation-sp2-ego85-raceline2-v0.8,ol2_e85_o106_s0.8,post_step_v2,581,True,True,5.799999999999921,5.799999999999921,0.0,True,True,5.5799999999999255,0.2199999999999953,0.24063984106985004,0.24063984106985004,0.24063984106985004,0.0,0.550327734488358,0.3026152783557196,0.24771245613263843,-0.18572974013021407,0.34027216130574267,0.3876605217564954,-0.11406141937696601,0.1712947387919881,0.07190596561960616,-0.5596823335599573,0.5247393202218976,0.027799172326922417,True,True,True,True,post_overtake_merge_rear_sweep,eval_results/ppo_privilege_gru_0722_long45_clip020_hard_u0001_Austin/multiagents/traces/ol2_e85_o106_s0.8.npz
