group,run,update,scenario_id,episode_key,outcome,opp_raceline,opponent_speed_scale,avg_speed_mps,global_min_surface_dist_m,final_relative_position_m_json,trace_frames,trace_duration_s,terminal_post_step_present,terminal_post_step_true_count,collision_flag_present_in_trace,reference_index,reference_kind,reference_time_s,json_collision_time_s,trace_reference_lag_to_collision_s,initial_relative_progress_m,max_relative_progress_before_reference_m,relative_progress_at_reference_m,first_overtake_time_s,time_from_overtake_to_reference_s,opponent_longitudinal_in_ego_frame_m,opponent_lateral_in_ego_frame_m,center_distance_at_reference_m,rear_center_distance_at_reference_m,front_center_distance_at_reference_m,max_abs_estimated_sideslip_deg_0p5s_5step,max_abs_estimated_sideslip_deg_0p5s_10step,max_abs_estimated_yaw_rate_radps_0p5s,lateral_closure_m_0p5s,lateral_closure_m_1p0s,min_center_distance_m_1p0s,vehicle_collision,wall_only_collision,overtake_before_reference,opponent_behind_at_reference,lateral_merge_closing_0p5s,post_overtake_rear_contact,post_overtake_rear_merge_contact,high_sideslip_tail_3deg,high_sideslip_tail_5deg,high_sideslip_tail_8deg,trace_missing
G6,ppo_privilege_gru_0722_clip015_tkl004,10,evaluation-sp7-ego299-raceline2-v0.5,ol2_e299_o320_s0.5,ego_collision,2,0.5,4.524772078293387,0.0049,0.2301969654313325,166,1.6500000000000012,True,1,True,165,terminal_collision_flag,1.6500000000000012,1.6500000000000012,0.0,-2.9260604364622225,0.2301969654313325,0.2301969654313325,1.5700000000000012,0.08000000000000007,-0.29657727669346834,0.3102075125316131,0.42916987531974443,0.3102772331315228,0.6635522604619598,6.9115463313547,8.667745300048576,1.454799879939522,0.014336237261023232,-0.26848448777862705,0.37600368943748386,True,False,True,True,False,True,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,10,evaluation-sp7-ego299-raceline2-v0.7,ol2_e299_o320_s0.7,ego_collision,2,0.7,5.167643271944898,0.0,0.18802107932370404,291,2.899999999999982,True,1,True,290,terminal_collision_flag,2.899999999999982,2.899999999999982,0.0,-2.9260604364622225,0.18949080870092416,0.18802107932370404,2.489999999999991,0.40999999999999126,-0.14112781822368436,0.33970118803164023,0.36785045633611096,0.3708905817851785,0.5488789418409327,1.3783792401594788,1.7203442016306851,0.2518754647391273,0.2197165305362368,0.15795603929786756,0.36785045633611096,True,False,True,True,True,True,True,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,10,evaluation-sp8-ego342-raceline0-v0.8,ol0_e342_o348_s0.8,ego_collision,0,0.8,5.800786153429591,0.0053,0.07027740609103716,647,6.459999999999907,True,1,True,646,terminal_collision_flag,6.459999999999907,6.459999999999907,0.0,-2.9925857044196675,0.07027740609103716,0.07027740609103716,6.30999999999991,0.1499999999999968,-0.05437980097165371,-0.33445274323898494,0.3388448025480088,0.4091155284882742,0.4800584180882137,5.709056172545431,6.999004119749057,1.0385593560084105,0.3092718872037124,0.4615422602638744,0.3388448025480088,True,False,True,True,True,True,True,True,True,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp1-ego42-raceline2-v0.7,ol2_e42_o63_s0.7,ego_collision,2,0.7,5.40619350749366,0.0016,0.2054174808321534,559,5.5799999999999255,True,1,True,558,terminal_collision_flag,5.5799999999999255,5.5799999999999255,0.0,-2.99293232204343,0.2054174808321534,0.2054174808321534,5.34999999999993,0.2299999999999951,-0.15758062898578112,0.34367356247565684,0.3780782619726551,0.36830205995148946,0.5643048263022536,2.17255971098133,2.6112291992265257,0.36661447677740605,0.10623563821962262,0.26111747237193117,0.3780782619726551,True,False,True,True,True,True,True,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp10-ego427-raceline0-v0.6,ol0_e427_o436_s0.6,ego_collision,0,0.6,4.5764951895758985,0.0009,0.22157034343962323,440,4.389999999999951,True,1,True,439,terminal_collision_flag,4.389999999999951,4.389999999999951,0.0,-2.739522019790769,0.22157034343962323,0.22157034343962323,4.289999999999953,0.09999999999999787,-0.22349351522120142,-0.3094167577268624,0.38169108099107224,0.31648355799288597,0.5995117347779192,6.202309428215803,8.019411122656892,1.0079776406453471,0.30335845702160524,0.4340770014364187,0.3486289944996705,True,False,True,True,True,True,True,True,True,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp10-ego427-raceline2-v0.5,ol2_e427_o448_s0.5,ego_collision,2,0.5,4.2932225241128705,0.0018,0.37176061696365537,293,2.9199999999999817,True,1,True,292,terminal_collision_flag,2.9199999999999817,2.9199999999999817,0.0,-3.27570439366238,0.37176061696365537,0.37176061696365537,2.7799999999999847,0.13999999999999702,-0.33315108858959386,0.3416342513708789,0.47718299376462725,0.3443486287996626,0.7106555008723543,7.391298943840839,9.3640967792166,1.416098221111607,0.18540683831267624,-0.11461300599389748,0.4048299848476786,True,False,True,True,True,True,True,True,True,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp10-ego427-raceline2-v0.7,ol2_e427_o448_s0.7,ego_collision,2,0.7,5.269078556032899,0.0076,0.4907819173801329,532,5.309999999999931,True,1,True,531,terminal_collision_flag,5.309999999999931,5.309999999999931,0.0,-3.27570439366238,0.4907819173801329,0.4907819173801329,4.9199999999999395,0.3899999999999917,-0.4603251453029896,0.33728956343795796,0.5706693342053581,0.3778556665271183,0.8226494230704356,7.842901887977093,9.584024234359601,1.1064659642659582,0.2598101788208446,0.5422321716675962,0.4798680341079896,True,False,True,True,True,True,True,True,True,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp14-ego598-raceline1-v0.7,ol1_e598_o613_s0.7,ego_collision,1,0.7,4.735672312631013,0.0119,-1.2542678155493547,741,7.399999999999887,True,1,True,740,terminal_collision_flag,7.399999999999887,7.399999999999887,0.0,-2.9994579999999758,-1.2542678155493547,-1.2542678155493547,,,-0.48232484939758535,1.4097003186851431,1.4899302832171033,1.4227592333901045,1.6074018357268343,147.5470572176289,148.02853485134392,50.75578954688795,-0.6729535194457446,-0.7946430173337797,1.4899302832171033,False,True,False,True,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp14-ego598-raceline1-v0.8,ol1_e598_o613_s0.8,ego_collision,1,0.8,5.214128721956934,0.0285,-2.2789923049925846,706,7.049999999999894,True,1,True,705,terminal_collision_flag,7.049999999999894,7.049999999999894,0.0,-2.9994579999999758,-1.736779504577413,-2.2789923049925846,,,-1.2945076897637264,2.0508963689755397,2.425268248077823,2.283683781759531,2.591686812714344,144.2289601033353,145.01604075723165,49.70887878373086,-1.2608318618625307,-1.6075593829056123,2.425268248077823,False,True,False,True,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp15-ego641-raceline1-v0.5,ol1_e641_o656_s0.5,ego_collision,1,0.5,3.3973877451628622,0.0013,-0.6543405114383063,602,6.009999999999916,True,1,True,601,terminal_collision_flag,6.009999999999916,6.009999999999916,0.0,-2.9994579999999758,-0.6490662050560445,-0.6543405114383063,,,0.5783138457996799,0.15323080564296354,0.5982696582993389,0.8817304659619186,0.3265035275120214,4.8932685641137095,9.465887632376017,3.414634245796366,0.19860165066152158,0.1936592793860636,0.5982696582993389,True,False,False,False,True,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp17-ego727-raceline0-v0.5,ol0_e727_o739_s0.5,ego_collision,0,0.5,4.914885569019319,0.0011,-0.3547591279858011,258,2.569999999999989,True,1,True,257,terminal_collision_flag,2.569999999999989,2.569999999999989,0.0,-4.350060837436047,-0.3547591279858011,-0.3547591279858011,,,0.5521707831655505,1.306535814575863,1.418424622089969,1.5544412059602288,1.3325799616965024,144.04278784704354,144.11212395497793,50.349003620651175,-0.021465187049900525,0.09072978172098844,1.418424622089969,False,True,False,False,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp17-ego727-raceline0-v0.6,ol0_e727_o739_s0.6,ego_collision,0,0.6,4.767282868690829,0.0082,-2.4644151832439434,238,2.3699999999999934,True,1,True,237,terminal_collision_flag,2.3699999999999934,2.3699999999999934,0.0,-4.350060837436047,-2.4644151832439434,-2.4644151832439434,,,-1.1141741086326817,2.58778010831897,2.8174438474189283,2.7158550864049826,2.9441995204750864,144.64704566565467,145.0136317573428,50.12992399065729,-1.0132657147686184,-1.2212494088307038,2.8174438474189283,False,True,False,True,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp17-ego727-raceline0-v0.7,ol0_e727_o739_s0.7,ego_collision,0,0.7,6.338366250596563,0.001,5.203012250847451,738,7.369999999999887,True,1,True,737,terminal_collision_flag,7.369999999999887,7.369999999999887,0.0,-4.350060837436047,5.203012250847451,5.203012250847451,4.619999999999946,2.7499999999999414,4.981532530971342,-2.070152261340457,5.3945525062102,5.663442911358967,5.12796332614571,142.57517869350036,142.69334559242324,49.64501077189791,-0.8731603474139544,-0.906797208864492,3.7063033477572334,False,True,True,False,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp17-ego727-raceline1-v0.6,ol1_e727_o742_s0.6,ego_collision,1,0.6,4.837814525468226,0.0133,-0.12035563724106169,482,4.809999999999942,True,1,True,481,terminal_collision_flag,4.809999999999942,4.809999999999942,0.0,-2.999458000000004,-0.12035563724106169,-0.12035563724106169,,,0.1793442581771078,-0.32900292473091636,0.37470960412377224,0.5731727114625369,0.3471132634744336,5.004785075131759,5.777359834895539,1.0623077185009815,0.37577834525870274,0.42650616229912436,0.37470960412377224,True,False,False,False,True,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp17-ego727-raceline1-v0.7,ol1_e727_o742_s0.7,ego_collision,1,0.7,5.183484261145744,0.0,-1.6338306441112422,445,4.43999999999995,True,1,True,444,terminal_collision_flag,4.43999999999995,4.43999999999995,0.0,-2.999458000000004,-1.6338306441112422,-1.6338306441112422,,,-0.8023636063223236,1.6678188109428902,1.8507854934825703,1.7447452682894924,1.993709566248923,148.92499092810712,149.16077623576928,51.871109738631574,-0.9447622545988935,-1.3303508914891355,1.8507854934825703,False,True,False,True,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp17-ego727-raceline2-v0.5,ol2_e727_o745_s0.5,ego_collision,2,0.5,3.0770135610751015,0.016,-0.4680506827212412,108,1.0700000000000007,True,1,True,107,terminal_collision_flag,1.0700000000000007,1.0700000000000007,0.0,-2.1996019999999987,-0.4680506827212412,-0.4680506827212412,,,0.5894386567707082,0.23186892519216853,0.6334043957578982,0.9094919183216742,0.37871718688015393,18.531821540099777,24.395004878058174,5.412271470230947,0.33741935284162616,0.2387080815563609,0.6334043957578982,True,False,False,False,True,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp17-ego727-raceline2-v0.6,ol2_e727_o745_s0.6,ego_collision,2,0.6,4.2610849815758725,0.0031,0.3782059513358149,218,2.1699999999999977,True,1,True,217,terminal_collision_flag,2.1699999999999977,2.1699999999999977,0.0,-2.1996019999999987,0.3782059513358149,0.3782059513358149,1.9500000000000015,0.2199999999999962,-0.3220541537640613,0.35812783593959824,0.48163723364319067,0.35955947442434316,0.709130336408351,1.8073224620247876,2.2068047151399837,0.32326784261734764,0.09344874304958939,-0.12719832583957613,0.4446574570772412,True,False,True,True,False,True,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp17-ego727-raceline2-v0.7,ol2_e727_o745_s0.7,ego_collision,2,0.7,6.004600376632322,0.0,6.3958483813574105,694,6.929999999999897,True,1,True,693,terminal_collision_flag,6.929999999999897,6.929999999999897,0.0,-2.1996019999999987,6.3958483813574105,6.3958483813574105,3.1999999999999758,3.729999999999921,5.259066788678865,-3.6612881737918617,6.408027354758497,6.648095465377052,6.1722488480212325,144.39767499950318,144.49329554368626,50.72301809942891,-3.657831094907144,-3.6405752664850164,4.678707164440995,False,True,True,False,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp19-ego812-raceline1-v0.8,ol1_e812_o827_s0.8,ego_collision,1,0.8,5.653585994787723,0.0094,-2.8624175960037803,556,5.549999999999926,True,1,True,555,terminal_collision_flag,5.549999999999926,5.549999999999926,0.0,-2.999458000000004,-2.8624175960037803,-2.8624175960037803,,,-1.7683389686932798,2.4361630092960134,3.0103011337840306,2.849627399190869,3.1893023559868894,147.5702269639357,147.92436105423087,51.45334269962754,-1.5930465143865267,-2.0220026821029675,3.0103011337840306,False,True,False,True,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp19-ego812-raceline2-v0.6,ol2_e812_o839_s0.6,ego_collision,2,0.6,5.193383305255277,0.0086,0.5838194757028532,336,3.3499999999999726,True,1,True,335,terminal_collision_flag,3.3499999999999726,3.3499999999999726,0.0,-2.9534992331058163,0.5838194757028532,0.5838194757028532,3.039999999999979,0.3099999999999934,-0.5441728492396083,0.34118135438942065,0.6422840543190784,0.4254510005553872,0.9012486110899288,4.406218196316876,5.212165765806341,0.8550446090369861,0.033837965841240325,-0.0517256954713482,0.3975211361438247,True,False,True,True,False,True,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp2-ego85-raceline1-v0.5,ol1_e85_o100_s0.5,ego_collision,1,0.5,4.233363127733134,0.0071,-0.5775634669224985,274,2.7299999999999858,True,1,True,273,terminal_collision_flag,2.7299999999999858,2.7299999999999858,0.0,-2.999458000000004,-0.5775634669224985,-0.5775634669224985,,,0.5761747953379229,-0.24055094854771633,0.624373408810708,0.8989569149441472,0.3738459205794657,8.63990967586074,10.392066055884627,1.959485378954315,0.12152374408059854,-0.006626285586938924,0.624373408810708,True,False,False,False,True,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp20-ego855-raceline1-v0.8,ol1_e855_o870_s0.8,ego_collision,1,0.8,5.628443396489461,0.0,-2.6479379844064965,563,5.619999999999925,True,1,True,562,terminal_collision_flag,5.619999999999925,5.619999999999925,0.0,-2.999458000000004,-2.6479379844064965,-2.6479379844064965,,,-1.5846366559985396,2.2873283889159244,2.7826146859159198,2.628298923219313,2.957386303943755,146.86272649437745,147.2286380202543,51.06052619864682,-1.4460066819592257,-1.900426165073606,2.7826146859159198,False,True,False,True,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp20-ego855-raceline2-v0.6,ol2_e855_o882_s0.6,ego_collision,2,0.6,5.1669229953365186,0.0039,0.48752434375057874,334,3.329999999999973,True,1,True,333,terminal_collision_flag,3.329999999999973,3.329999999999973,0.0,-2.950720416354244,0.48752434375057874,0.48752434375057874,3.0599999999999787,0.26999999999999424,-0.4295523763630199,0.3488049350176748,0.5533354558780792,0.3756857043344214,0.7996377336158876,4.876000219276052,5.73170331774954,0.9732030273074818,0.05063376890895227,-0.014940445448094308,0.41185979717234483,True,False,True,True,False,True,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp21-ego898-raceline2-v0.6,ol2_e898_o925_s0.6,ego_collision,2,0.6,5.175183099222329,0.0039,0.4703440269106238,327,3.2599999999999745,True,1,True,326,terminal_collision_flag,3.2599999999999745,3.2599999999999745,0.0,-2.9524232569809215,0.4703440269106238,0.4703440269106238,2.99999999999998,0.25999999999999446,-0.40696967393052774,0.3519361360890165,0.5380365781100638,0.37086513519698877,0.7807853547961136,4.954191509192433,5.836002035300377,1.013718254213302,0.05335581017300517,-0.02496616355623038,0.4220959330538914,True,False,True,True,False,True,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp22-ego941-raceline2-v0.8,ol2_e941_o968_s0.8,ego_collision,2,0.8,5.369911427736047,0.0216,0.5440975915951185,439,4.379999999999951,True,1,True,438,terminal_collision_flag,4.379999999999951,4.379999999999951,0.0,-2.9562208392299283,0.5440975915951185,0.5440975915951185,4.119999999999957,0.25999999999999446,-0.5716656343823501,0.30452472950684756,0.6477166883869779,0.41481422404882695,0.9138944010971708,15.621268329587316,19.839869056554694,3.405744721529327,0.427508062959895,0.03434132149278696,0.5577915121786664,True,False,True,True,True,True,True,True,True,True,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp23-ego983-raceline1-v0.5,ol1_e983_o998_s0.5,ego_collision,1,0.5,3.4699546106629104,0.002,0.18216470152486863,610,6.089999999999915,True,1,True,609,terminal_collision_flag,6.089999999999915,6.089999999999915,0.0,-2.999458000000004,0.18216470152486863,0.18216470152486863,6.009999999999916,0.0799999999999983,-0.1643280899579394,0.32860968865664314,0.3674071973005436,0.3518206310787298,0.5607123512139227,1.5063101991578585,1.8586707821064818,0.3982541652252199,0.1779834159041716,0.4794448967195019,0.34811303807079014,True,False,True,True,True,True,True,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp24-ego1026-raceline0-v0.6,ol0_e1026_o1030_s0.6,ego_collision,0,0.6,4.513047104177339,0.0082,-1.3225140737805248,266,2.6499999999999875,True,1,True,265,terminal_collision_flag,2.6499999999999875,2.6499999999999875,0.0,-3.334347099344143,-1.3225140737805248,-1.3225140737805248,,,1.7790878855453371,-0.7011701184682444,1.9122743630365782,2.1846656982575725,1.6459107709443592,26.616930493894642,27.132595688628736,8.784282110960374,0.5927774879951357,0.8154572830169506,1.9122743630365782,False,True,False,False,True,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp24-ego1026-raceline0-v0.8,ol0_e1026_o1030_s0.8,ego_collision,0,0.8,5.889372283487996,0.0,-0.425619271102903,727,7.25999999999989,True,1,True,726,terminal_collision_flag,7.25999999999989,7.25999999999989,0.0,-3.334347099344143,-0.425619271102903,-0.425619271102903,,,-0.8424630717722223,-1.198153724136124,1.4646898558948074,1.319389173948787,1.6486494338060595,51.504179553982084,51.29851018971627,18.11650037742291,0.01951305516009727,0.08171379959115432,1.4435429298942533,False,True,False,True,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp24-ego1026-raceline2-v0.8,ol2_e1026_o1053_s0.8,ego_collision,2,0.8,5.288701891089057,0.005,-0.12031734240366632,607,6.059999999999915,True,1,True,606,terminal_collision_flag,6.059999999999915,6.059999999999915,0.0,-2.8230458532834746,-0.08298950731040122,-0.12031734240366632,,,0.13995459685140904,0.3226099929983516,0.35165963197705374,0.5375296856323882,0.35579605195732517,6.711584739979551,8.179944152695258,0.5949342716380583,0.06093182202556097,0.04108788007943509,0.35165963197705374,True,False,False,False,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp25-ego1069-raceline2-v0.8,ol2_e1069_o1102_s0.8,ego_collision,2,0.8,5.691468583808959,0.0007,-0.07323848489204465,559,5.5799999999999255,True,1,True,558,terminal_collision_flag,5.5799999999999255,5.5799999999999255,0.0,-3.017791279262582,0.03810619409159699,-0.07323848489204465,3.93999999999996,1.6399999999999655,0.10329865212539723,0.32157593599576795,0.3377598172407104,0.5080304246550678,0.3718446932655456,0.9193649057426608,1.147431333520571,0.2622789049836228,0.1059820378128552,0.11451519137674182,0.3377598172407104,True,False,True,False,True,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp26-ego1112-raceline0-v0.6,ol0_e1112_o1110_s0.6,ego_collision,0,0.6,5.262675979026492,0.0053,2.1587748742240365,386,3.849999999999962,True,1,True,385,terminal_collision_flag,3.849999999999962,3.849999999999962,0.0,-3.067649862437122,2.1587748742240365,2.1587748742240365,2.9799999999999804,0.8699999999999815,-2.405230725127147,0.8781222906144919,2.560514323015926,2.29026194523595,2.8346723653613743,50.84524668247714,50.77045171163504,17.678086442012372,0.30674506982723004,0.1467119069032603,1.0607855406150108,False,True,True,True,True,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp26-ego1112-raceline2-v0.8,ol2_e1112_o1145_s0.8,ego_collision,2,0.8,5.623422110586191,0.0138,0.03241677145507538,417,4.159999999999956,True,1,True,416,terminal_collision_flag,4.159999999999956,4.159999999999956,0.0,-3.0147919166361135,0.03241677145507538,0.03241677145507538,4.069999999999958,0.08999999999999808,0.02854343723736333,0.3538332937794988,0.35498271450335783,0.47609654608476537,0.43995174053355174,1.3584757287946074,1.6419030795442149,0.29752399524323814,0.16433807489092633,0.23277767894664936,0.35498271450335783,True,False,True,False,True,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp3-ego128-raceline2-v0.8,ol2_e128_o149_s0.8,ego_collision,2,0.8,5.566338040278753,0.012,0.5894903067145663,423,4.2199999999999545,True,1,True,422,terminal_collision_flag,4.2199999999999545,4.2199999999999545,0.0,-2.9959390969330286,0.5894903067145663,0.5894903067145663,3.9599999999999596,0.2599999999999949,-0.5605090146735862,0.33234212970316196,0.6516299921780672,0.42851653199766726,0.9131357375640642,9.572348463992636,11.998595495152095,1.8331304381325477,0.33925685096061137,0.0072247766332856345,0.5758166024658872,True,False,True,True,True,True,True,True,True,True,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp33-ego1411-raceline1-v0.5,ol1_e1411_o1426_s0.5,ego_collision,1,0.5,2.9764674019600874,0.002,-0.6464976206206074,356,3.5499999999999683,True,1,True,355,terminal_collision_flag,3.5499999999999683,3.5499999999999683,0.0,-2.999458000000004,-0.6425801765034294,-0.6464976206206074,,,0.5923177535989363,0.08323071482415355,0.5981368347783221,0.8862347150760982,0.3135655848961215,1.3862247586326153,2.6386466983877526,0.956912254743119,-0.07545108469076986,0.18256886982327186,0.5981368347783221,True,False,False,False,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp34-ego1454-raceline2-v0.7,ol2_e1454_o1487_s0.7,ego_collision,2,0.7,4.686765570902777,0.0013,-0.21549218949513715,238,2.3699999999999934,True,1,True,237,terminal_collision_flag,2.3699999999999934,2.3699999999999934,0.0,-2.5680305689002125,-0.21549218949513715,-0.21549218949513715,,,0.2080597906809524,0.3203303648116927,0.3819691337249567,0.5921782651478744,0.3306444321679128,6.248934325475653,7.4583666099848385,1.060718584518257,0.07276191877764832,-0.1289301269784648,0.3819691337249567,True,False,False,False,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp35-ego1497-raceline1-v0.5,ol1_e1497_o1512_s0.5,ego_collision,1,0.5,3.4348657980488615,0.0057,-0.5795402683192492,223,2.2199999999999966,True,1,True,222,terminal_collision_flag,2.2199999999999966,2.2199999999999966,0.0,-2.999458000000004,-0.5795402683192492,-0.5795402683192492,,,0.5801684826845664,-0.0349533578792931,0.5812204448636937,0.8708702116185847,0.29226612114732264,2.0529544636666057,3.2649733287966805,0.8382793450375018,0.03594458852451224,0.10282467264769701,0.5812204448636937,True,False,False,False,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp35-ego1497-raceline1-v0.6,ol1_e1497_o1512_s0.6,ego_collision,1,0.6,3.5911503894753682,0.0029,-0.6024989924283091,294,2.9299999999999815,True,1,True,293,terminal_collision_flag,2.9299999999999815,2.9299999999999815,0.0,-2.999458000000004,-0.6024989924283091,-0.6024989924283091,,,0.6008373257198673,-0.028913249508431632,0.6015325992623664,0.891306410216409,0.3121791457766128,1.3525482282660344,3.204442008552905,1.342789839936149,-0.023773986010451227,0.005159498262008511,0.6015325992623664,True,False,False,False,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp35-ego1497-raceline1-v0.7,ol1_e1497_o1512_s0.7,ego_collision,1,0.7,4.015268046236654,0.0014,-0.704948898287796,286,2.849999999999983,True,1,True,285,terminal_collision_flag,2.849999999999983,2.849999999999983,0.0,-2.999458000000004,-0.704948898287796,-0.704948898287796,,,0.6112762682076374,0.010400801492199074,0.611364746076788,0.9013362792576172,0.3214445787147543,5.120208146703207,8.401719578171983,2.726338306704599,0.06380905250193229,0.06813956425600251,0.611364746076788,True,False,False,False,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp36-ego1539-raceline1-v0.5,ol1_e1539_o1554_s0.5,ego_collision,1,0.5,3.646555486775628,0.0134,-0.5915051868893784,231,2.299999999999995,True,1,True,230,terminal_collision_flag,2.299999999999995,2.299999999999995,0.0,-2.999458000000004,-0.5915051868893784,-0.5915051868893784,,,0.5616670951026704,0.27757908769628925,0.6265142262130816,0.8957605655569602,0.3883981983581124,4.74425841359628,6.294377861317916,0.9186135831369153,-0.04884664706106018,0.9927892924344853,0.6265142262130816,True,False,False,False,False,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp39-ego1668-raceline2-v0.7,ol2_e1668_o1702_s0.7,ego_collision,2,0.7,5.690913047010651,0.0009,0.3028179159801425,363,3.619999999999967,True,1,True,362,terminal_collision_flag,3.619999999999967,3.619999999999967,0.0,-2.916752021763898,0.3028179159801425,0.3028179159801425,3.379999999999972,0.23999999999999488,-0.24517801203125922,0.35227313506179014,0.42919531599245414,0.3551131823682869,0.6407119994568488,2.2868513983112453,2.731109692074034,0.34806030223071016,0.16043599824323218,0.12118817964345041,0.4273457318916969,True,False,True,True,True,True,True,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp4-ego171-raceline0-v0.5,ol0_e171_o179_s0.5,ego_collision,0,0.5,4.240016921148457,0.0062,0.41978789195420063,296,2.949999999999981,True,1,True,295,terminal_collision_flag,2.949999999999981,2.949999999999981,0.0,-3.0484771223696043,0.41978789195420063,0.41978789195420063,2.669999999999987,0.27999999999999403,-0.20135915467030763,-0.42721640305622266,0.4722916092943403,0.43631531545553076,0.6511126430339195,7.557869961903278,9.556461142595351,1.8851461821341922,0.3688366884922536,0.4651535056993381,0.4699371095805339,True,False,True,True,True,True,True,True,True,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp4-ego171-raceline1-v0.7,ol1_e171_o186_s0.7,ego_collision,1,0.7,4.409836898264983,0.0042,-0.22617929021126315,511,5.099999999999936,True,1,True,510,terminal_collision_flag,5.099999999999936,5.099999999999936,0.0,-2.999458000000004,-0.22617929021126315,-0.22617929021126315,,,0.2840276796952845,-0.30671733439609994,0.4180278053576533,0.6508327744324198,0.306775474620888,3.886798950697638,5.132899136599301,0.9849842232784877,0.15645469224328495,-0.23957745206128184,0.4180278053576533,True,False,False,False,True,False,False,False,False,False,False
G6,ppo_privilege_gru_0722_clip015_tkl004,15,evaluation-sp4-ego171-raceline2-v0.8,ol2_e171_o194_s0.8,ego_collision,2,0.8,5.3278460749128485,0.0218,0.562437129648373,670,6.689999999999902,True,1,True,669,terminal_collision_flag,6.689999999999902,6.689999999999902,0.0,-2.9674902499793063,0.562437129648373,0.562437129648373,6.219999999999912,0.46999999999999,-0.5274978956436016,0.34695355609273626,0.6313721564923682,0.4204545403733138,0.8880763365089245,8.8900498080463,11.560680869711518,1.736287732245067,0.40964435634196217,0.604744601569296,0.6106688001582641,True,False,True,True,True,True,True,True,True,True,False
