group,arm,run,update,rollout_policy_update,checkpoint_update,rollout_collision_rate,rollout_overtake_rate,policy_gradient_loss,value_loss_post_update,explained_variance_post_update,collision_explained_variance_post,ordinary_explained_variance_post,approx_kl_mean,approx_kl_max,clip_fraction_mean,clip_fraction_max,actor_optimizer_steps_planned,actor_optimizer_steps_completed,actor_early_stop_triggered,actor_grad_norm_mean,actor_grad_norm_max,critic_grad_norm_mean,critic_grad_norm_max,ego_collision_count,episode_count,overtake_count,follow_count,mean_episode_return,mean_collision_episode_return,mean_ordinary_episode_return,mean_relative_position_m,mean_collision_relative_position_m,mean_ordinary_relative_position_m,mean_ego_collision_time,mean_episode_min_obb_clearance_m,mean_episode_min_wall_clearance_m,mean_episode_risk_active_fraction,mean_episode_reward_progress,mean_episode_reward_relative,mean_episode_reward_collision,mean_episode_reward_risk,rollout_wall_seconds,actor_train_wall_seconds,critic_train_wall_seconds
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,27,26,27,0.28104575163398693,0.41830065359477125,0.0013631912015170666,0.04381575223966693,0.9119841498938324,0.8987341690418917,0.880249338157905,0.005775645195681134,0.012264439836144447,0.06397460741573013,0.14812499284744263,16,16,False,46.86843881011009,89.24781799316406,0.459873603656888,1.054520845413208,43,153,64,46,-0.1040956227675115,-0.5390465912681455,0.5007580678036827,3.5034228734893613,2.9298568278805006,4.301038155664182,3.1423255813953204,0.3507324147474562,0.45986090099520066,0.09202874381119136,0.33875888471526167,0.11941359919949528,-0.5620915032679739,-0.0001766034142946403,95.96740720899834,17.69001588899846,52.84282782599621
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,28,27,28,0.2127659574468085,0.5035460992907801,5.7229900976008e-05,0.026507733129339375,0.9411940504066117,0.9293621696126806,0.9261682556860278,0.121828450501489,1.2778233289718628,0.0256591788293008,0.08960936963558197,16,16,False,16.39382752776146,71.31148529052734,0.49419639855623243,1.4356415271759033,30,141,71,40,0.1046022290952106,-0.2876750260550781,0.5765608016979016,5.139677055929267,4.207978164554517,6.260627284614512,4.182333333333285,0.3629400852171228,0.4746167312721532,0.06642692253822681,0.37983207795559704,0.15028210885899465,-0.425531914893617,1.99571742359752e-05,96.08513135400426,17.224974693002878,51.67327667799691
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,29,28,29,0.2534246575342466,0.4657534246575342,3.782819505415702e-05,0.033541443999359793,0.9395279234486974,0.9225578971597974,0.924953024596591,0.10309522952418775,1.5729814767837524,0.02351562469266355,0.06312499940395355,16,16,False,16.485414147377014,33.7859992980957,0.6808464836329222,1.7814637422561646,37,146,68,41,-0.002503935078636428,-0.47205515855366387,0.5991085699987423,4.717528599473445,2.8956092155604405,7.051862810111982,3.958918918918876,0.3994927278573587,0.47701642044198383,0.07553850624774776,0.35857087121466513,0.14580026131638613,-0.5068493150684932,-2.57525411945243e-05,93.45322330899944,17.42128120399866,52.24497643700306
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,30,29,30,0.20279720279720279,0.5454545454545454,0.0036986640164826667,0.03588672267890336,0.9059636928899524,0.9027370677362223,0.8732978575351854,0.015088822011312009,0.11299610882997513,0.10962890394148417,0.2647656202316284,16,16,False,65.56434914469719,135.95986938476562,0.6969241339713335,1.7371867895126343,29,143,78,36,0.10561827489930775,-0.21102504727687765,0.4855902615107302,4.431858698887638,4.040105249929344,4.9019628376375906,3.8806896551723704,0.3641844772324417,0.4761748801174563,0.08519640832428094,0.37272868011096355,0.1382858617595821,-0.40559440559440557,0.00019813862316772979,95.40493313899788,17.324937575001968,51.73691873100324
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,31,30,31,0.24,0.5533333333333333,0.0007099503941887519,0.03390424886671493,0.9213664614251784,0.9012781331082053,0.9052522149949485,0.006142683951038633,0.02314506657421589,0.04276855371790589,0.13585937023162842,16,16,False,33.070811316370964,98.81501770019531,0.539169866591692,1.311405062675476,36,150,83,31,0.031398621349727616,-0.38511764738037696,0.5760737419967874,4.527299284812926,3.277756747450564,6.161316449056016,3.6266666666666274,0.32884581711993105,0.45967881034495783,0.08437718213944093,0.3690860932839048,0.14209870446302583,-0.48,0.0002138236027970267,94.93095180099772,17.575290645007044,52.568912851995265
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,32,31,32,0.2127659574468085,0.48936170212765956,-3.305298722811045e-05,0.03385277062983188,0.9038537762979623,0.8813781574838335,0.9365088742017333,0.00429918668773098,0.011344251222908497,0.030551757241482846,0.06531249731779099,16,16,False,12.75621847808361,31.490039825439453,0.37920427955687047,0.7956124544143677,30,141,69,42,0.07191050195707671,-0.2768042632010989,0.4914579537880069,3.969932265606208,3.700366813859287,4.294253199739222,3.823333333333292,0.37953271015120876,0.4485650819253755,0.07714046132125804,0.3663948591534254,0.1306988770837198,-0.425531914893617,0.00034868061354860946,95.38122126599774,17.291900292002538,51.724464573999285
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,33,32,33,0.21232876712328766,0.4726027397260274,0.001851040334513776,0.025525627046488707,0.9322871987601287,0.9231723929136662,0.9195412110508541,0.20880941277428064,1.3876901865005493,0.07844238018151373,0.15843749046325684,16,16,False,29.5487502515316,55.237998962402344,0.542336673475802,1.1770129203796387,31,146,69,46,0.07128804577229703,-0.3255142572119756,0.5796909964708963,3.9431295216573767,3.2447756882844634,4.837895370666422,3.6374193548386695,0.4148232516801584,0.4617156902463081,0.08454073501893372,0.3657015922025477,0.13023121616712213,-0.4246575342465753,1.2771649202385022e-05,95.69395314199937,17.469025792997854,52.17746641799749
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,34,33,34,0.2585034013605442,0.4557823129251701,0.0006741193692114678,0.04416212387272556,0.9331659566201358,0.9177584056822818,0.9071778707208855,0.052198880016076143,0.7468576431274414,0.047792967307032086,0.14031249284744263,16,16,False,22.101898431777954,58.81129455566406,0.6352877449244261,1.4049136638641357,38,147,67,42,-0.024705136388860568,-0.4858088174568413,0.5569948920353612,3.944400530497007,2.766036087565176,5.430952596964856,4.421315789473631,0.3591629991973452,0.4401247501077564,0.08421287087782424,0.3629261501536003,0.12931867882183806,-0.5170068027210885,5.6837356789486856e-05,94.9635156400036,17.534850000003644,52.25054362499941
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,35,34,35,0.18248175182481752,0.5547445255474452,0.0013387818425325548,0.023119396716583057,0.9408482192844351,0.9492889294639768,0.878039566690635,0.05793746153387474,0.8464624881744385,0.05327636608853936,0.12101562321186066,16,16,False,27.3842094540596,57.28532791137695,0.3181089149788022,1.02653968334198,25,137,76,36,0.17733081648485702,-0.17592298342029566,0.5802609320016718,5.007172546969346,4.158057252299659,5.975694679951959,4.1487999999999525,0.36175669975096836,0.47003333292298616,0.06730637572085381,0.39110159412207013,0.15092460675085184,-0.36496350364963503,0.00026811926156996234,92.47749787299836,17.111459241001285,51.15705176300253
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,36,35,36,0.2206896551724138,0.46206896551724136,0.0024345391003590677,0.025543852228100298,0.9470690501898108,0.938167227306399,0.9297496543390065,0.11811444477702025,0.9855073094367981,0.09222656003839802,0.177734375,16,16,False,30.937398985028267,85.49119567871094,0.43375591151416304,1.082063913345337,32,145,67,46,0.04321767511935575,-0.3395499096445525,0.5143162409826274,3.715426896100254,2.6315843301674233,5.049386977248354,3.8234374999999563,0.3575708075821281,0.4679073975651373,0.0854131239117981,0.3592995623216143,0.12514128721496004,-0.4413793103448276,0.0001561359276089472,94.00835851499869,17.423451607995958,51.82429789600428
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,37,36,37,0.28846153846153844,0.4551282051282051,0.001412215253508542,0.028284212207230635,0.9433079257388863,0.9309135608038923,0.9362660983580333,0.11205475791764911,0.9827067255973816,0.038090820104116574,0.09734375029802322,16,16,False,18.72274574637413,47.62036895751953,0.46289169788360596,1.0785242319107056,45,156,71,40,-0.10852442083071964,-0.5225918238593188,0.45611294693555193,3.8862035863212974,2.7713552049873043,5.406451379049469,3.220888888888859,0.3534435302119696,0.45512371140820507,0.09789886299094216,0.3401628635134041,0.1278251165500007,-0.5769230769230769,0.00041067602895245915,95.41400345899456,17.83407324700238,52.943061908001255
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,38,37,38,0.1510791366906475,0.49640287769784175,0.003539509371803362,0.024234482231669782,0.9348377607527567,0.9186607382830045,0.9508145567236146,0.12152474803762743,0.7690794467926025,0.09993652120465413,0.2542968690395355,16,16,False,41.206513434648514,121.6636962890625,0.4566391656175256,1.0730088949203491,21,139,69,49,0.20823842830324704,-0.1060990519241525,0.5766026629447308,3.9411024300706226,2.9284183013652165,5.127841643397271,4.048571428571381,0.433720359515323,0.47394260932296617,0.06297994354633449,0.38073328875776324,0.12941979730096626,-0.302158273381295,0.00024361562581253946,95.17651886300155,17.176011472998653,51.2529565549994
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,39,38,39,0.20422535211267606,0.5563380281690141,0.0031169167874032233,0.02376969750528716,0.9333779678557887,0.9227382866928632,0.9476893619256342,0.10082777091913159,0.759501576423645,0.09563476382754743,0.29289060831069946,16,16,False,56.8851603269577,160.68661499023438,0.3846114300191402,1.016824722290039,29,142,79,34,0.10607613931204382,-0.28091744427216736,0.577724569305301,4.94288269682694,3.8942247238719565,6.220934601365826,3.6555172413792714,0.3616051127683346,0.4789800460682877,0.07129673951656883,0.3680898740521107,0.1460456291360919,-0.4084507042253521,0.0003913403491933371,94.7740255710014,17.25109528900066,51.65522424100345
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,40,39,40,0.24324324324324326,0.5,0.00015800985384828437,0.03186518549293304,0.9329764794254211,0.929154142715775,0.8948179367218282,0.05802486345317447,0.8347395658493042,0.036767577432328835,0.09335937350988388,16,16,False,15.880651518702507,36.027122497558594,0.4185745697468519,0.8334008455276489,36,148,74,38,0.000764207559676394,-0.3914751409210328,0.5016236833119666,3.841491692627012,3.4823565097384557,4.3000796953924,3.7458333333332923,0.37699561504302814,0.47651249078729646,0.08547395273130579,0.3613333094197868,0.1263280844968736,-0.4864864864864865,-0.00041069987049749103,92.9586032560037,17.470838002001983,52.260021501002484
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,41,40,41,0.24475524475524477,0.5034965034965035,0.0011183227567013176,0.05461162207756458,0.9274602797131222,0.9186621745216695,0.9252127097694263,0.0055368019314482805,0.01085573434829712,0.06455078053841135,0.1615625023841858,16,16,False,31.90898309648037,83.63963317871094,0.6027310505509377,1.359322428703308,35,143,72,36,0.018007414044460036,-0.3969419375942485,0.5302105199734908,4.127462501310111,3.158721844247609,5.3232517498716385,4.245142857142807,0.35550067889520337,0.45870863941567197,0.07278891905186274,0.37366327581515996,0.1335797676258146,-0.48951048951048953,0.00027486011397490745,97.98190034199797,17.21944762199564,51.61371925799904
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,42,41,42,0.22666666666666666,0.5066666666666667,0.00296529864402606,0.04009234575965043,0.9502237162268946,0.9416167836792455,0.9490284529675349,0.010460252712946386,0.04064735770225525,0.10444335837382823,0.22593750059604645,16,16,False,59.020524471998215,112.24960327148438,0.39433620143681763,0.7585771083831787,34,150,76,40,0.05977443505512228,-0.33193464917221044,0.5861335169856006,5.182831885032848,4.13860266309971,6.5860149020055045,3.005882352941151,0.34545932047451133,0.44430503354263656,0.09237888751543075,0.35923351640571943,0.15424511647911007,-0.4533333333333333,-0.00037086449637388394,98.6074057529986,17.62446870799613,52.63054195300356
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,43,42,43,0.20422535211267606,0.5070422535211268,-0.00020422733603542298,0.05831584192729921,0.890376266622557,0.8920393594755082,0.7847961858782173,0.004400671570256233,0.02233935333788395,0.023159179007052444,0.05742187425494194,16,16,False,18.180080115795135,46.65117645263672,0.47219104431569575,1.043531894683838,29,142,72,41,0.11141392033933344,-0.24800914987585534,0.5371920189019417,4.357950639760079,3.210847291825734,5.716826913466919,4.403793103448224,0.3704020281136495,0.4622778071227272,0.07348201818616898,0.3817268639814845,0.13795550380829225,-0.4084507042253521,0.000182256774908786,96.57967224100139,17.28405816599843,51.73130052800116
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,44,43,44,0.18840579710144928,0.4855072463768116,1.5135727994941561e-05,0.02965714933051213,0.9435812329019209,0.9468409969239823,0.9023456864566719,0.0040750067855697125,0.016187326982617378,0.022158202446007635,0.05374999716877937,16,16,False,23.576194405555725,58.003543853759766,0.32908463589847087,0.9971588253974915,26,138,67,45,0.13498775038772948,-0.1506300848606318,0.46523337239364726,4.137048426193801,3.7165631931662704,4.623234476881885,4.3676923076922565,0.37750843602617695,0.4662665647184726,0.06657768584939067,0.37701584993686543,0.13514461627347701,-0.37681159420289856,-0.00036112161971438116,92.94364805099758,17.07470180599921,51.061299755994696
G7,clip 0.20 x 45U,ppo_privilege_gru_0722_long45_clip020,45,44,45,0.19014084507042253,0.5,0.0003010687663933531,0.021642177694054143,0.951260295419605,0.9468050201056651,0.9304445423174116,0.003930387975287886,0.007031087763607502,0.039555663390274276,0.08164062350988388,16,16,False,24.36520068347454,68.22624206542969,0.3842847978696227,1.1098123788833618,27,142,71,44,0.13264055016484644,-0.2418757259772032,0.5890822617129696,4.431365133596903,3.733912946024843,5.281384987200349,3.918888888888845,0.37321887311599033,0.45988500400240667,0.0696442632098226,0.3721361511010083,0.1406594868908541,-0.38028169014084506,0.0001266023138292067,93.77130404700438,17.288938190999033,51.5347413060008
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,1,0,1,0.33962264150943394,0.41509433962264153,0.009249188585938706,0.17396116385642058,0.6211697350443632,0.6038145037468354,0.5865283103675676,0.19007756413309834,2.1500465869903564,0.11631347425282001,0.47984373569488525,16,16,False,80.60337942838669,254.43116760253906,2.5946134328842163,6.131119251251221,54,159,66,39,-0.23055848805200252,-0.7836086370903732,0.5692371120957951,3.503862829655375,1.7935366908688255,5.977257553439001,3.556666666666632,0.3090019532907204,0.43090997908191037,0.08736558703054961,0.3284134787783901,0.12027644987074954,-0.6792452830188679,-3.133682274248001e-06,91.26261257199803,17.577770294999937,52.62756667299982
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,2,1,2,0.36129032258064514,0.34838709677419355,0.000495560449473964,0.054220332424735555,0.7883287668812927,0.7848509189948786,0.7675578062951997,0.05327316832437645,0.7621027231216431,0.032070311877760105,0.057734373956918716,16,16,False,20.485760241746902,54.9527702331543,0.8417639873921872,2.3799235820770264,56,155,54,45,-0.28264640615012043,-0.8246756016461179,0.48805135619575135,2.9950780664640506,2.2987643408143916,3.9851491451221603,4.00428571428567,0.3965201168975116,0.4396085548716442,0.10479488402695418,0.3295197094246757,0.10978949684927354,-0.7225806451612903,0.0006250327372206891,93.09508365799411,17.505166614995687,52.302117278995865
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,3,2,3,0.3836477987421384,0.3584905660377358,0.0006356562339169813,0.07617291685138133,0.7918221281935114,0.7405431502038791,0.7707507271417299,0.09012275693792617,0.8472349643707275,0.0450732411336503,0.10726562142372131,16,16,False,34.31717982888222,98.64319610595703,1.7582313850522042,3.867401123046875,61,159,57,41,-0.3339182680728233,-0.937599406192163,0.5390975316689912,3.1420734525309975,0.9510364200301789,6.310650084147567,3.6844262295081576,0.3077558151935778,0.43965300201509183,0.10198548491202382,0.3204703909724936,0.11249067462850684,-0.7672955974842768,0.0004162638104530495,93.28071138100495,17.62738203399931,52.644756955996854
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,4,3,4,0.4050632911392405,0.3291139240506329,0.0025136842815483007,0.06957739182977654,0.803334491853027,0.761330690479244,0.7952105239722975,0.06413651054579532,0.8524042963981628,0.0614501943346113,0.15507812798023224,16,16,False,37.97085486352444,128.07205200195312,2.43338378444314,5.052950859069824,64,158,52,42,-0.3629100443484284,-0.9727933562828941,0.5328560700553181,3.4300508024423957,1.7383781466763544,5.9146950155987685,4.213593749999951,0.29409419354738237,0.45582216756302263,0.08683440988222467,0.3290399632479654,0.11838357556154913,-0.810126582278481,-0.00020700087946183145,91.41532272999757,17.69308724500297,52.7420826919988
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,5,4,5,0.3548387096774194,0.3870967741935484,0.0003985160147568223,0.11418498605065064,0.7577425026823414,0.7094276655923285,0.7366087116665545,0.008658574516593943,0.03168805316090584,0.038769530361605575,0.09851562231779099,16,16,False,20.96640232205391,42.17689895629883,2.4872404873371123,5.411135673522949,55,155,60,40,-0.25748256798828134,-0.8025257866612335,0.5175007585623226,3.2990571160215834,2.1153664510357655,4.982117280298292,4.020363636363591,0.325265849323511,0.42090670319197426,0.09199733751246114,0.3358322918345842,0.1162496024266299,-0.7096774193548387,0.00011295710534326285,92.71158513199771,17.604126138998254,52.558121261005
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,6,5,6,0.3558282208588957,0.3619631901840491,3.948625146222434e-05,0.06454982668259329,0.8119078323213276,0.7503009986255471,0.8044457583689647,0.008504400650563182,0.06682674586772919,0.018618163972860202,0.06804687529802322,16,16,False,13.10410338640213,27.525671005249023,1.5214419573545457,3.3329977989196777,58,163,59,46,-0.28834113027444946,-0.8152307230058722,0.4860269075277927,3.216717362190218,1.9046834889896243,5.14500956977291,3.225344827586176,0.34654954260027276,0.47588967739261917,0.09423522725679388,0.31276742997623863,0.11068749082361323,-0.7116564417177914,-0.00013960935650996997,93.41657490999933,18.004587342002196,53.295459105997
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,7,6,7,0.2635135135135135,0.40540540540540543,0.0030257414656080783,0.08332207310529498,0.8142809137696264,0.7903321147753319,0.7535102584484983,0.012204848513065372,0.028502756729722023,0.06596679490758106,0.24187499284744263,16,16,False,49.5385519862175,134.709228515625,1.2799776624888182,3.5229668617248535,39,148,60,49,-0.04884010945224752,-0.4974059895359017,0.5399026081575486,3.8951833241119784,3.345343993631354,4.6168474453677995,3.8325641025640627,0.3762196146732189,0.4449316275479318,0.08854351924653135,0.35200506056427205,0.1259796543657276,-0.527027027027027,0.00020220264477978294,93.53934392099472,17.36975044800056,51.71873259700078
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,8,7,8,0.31333333333333335,0.4066666666666667,-2.2713557409126395e-05,0.08490895944742709,0.826862686699956,0.7925504230544448,0.7502091497118963,0.1308304032216256,0.7474508285522461,0.02390624947656761,0.04859374836087227,16,16,False,17.449101462960243,48.89731216430664,1.0920081287622452,3.1022560596466064,47,150,61,42,-0.15947942257393413,-0.6852048668140445,0.5469641431237141,3.312065045490097,2.054960654331928,5.001299071108887,4.218085106382931,0.35061911341635016,0.461309000171817,0.08215821590639355,0.349098908657051,0.1179115607018628,-0.6266666666666667,0.00017677473381873894,93.19522141299967,17.480622347000462,52.18674900600308
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,9,8,9,0.33986928104575165,0.45751633986928103,0.0009631767272209046,0.04311453987338994,0.8481700413752516,0.8272202965003823,0.7629366281376733,0.0207918112759944,0.22228163480758667,0.04546874893276254,0.10343749821186066,16,16,False,19.003526598215103,39.3247184753418,1.1020401999354363,2.9331958293914795,52,153,70,31,-0.19927218926925727,-0.7656265123149025,0.588314291216093,3.975802834412972,2.2925970701534117,6.316510850336423,4.165961538461491,0.32323017198579734,0.4451529171266438,0.07894067429099294,0.3501793722726426,0.13000359185676455,-0.6797385620915033,0.00028340869283873985,94.20171754500188,17.635164145998715,52.36306109099678
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,10,9,10,0.2972972972972973,0.5135135135135135,0.0018568621744634584,0.05597375391019864,0.8710389590040457,0.8605063248212955,0.780952133551607,0.046125084972591136,0.61147540807724,0.04921386665228056,0.1810937523841858,16,16,False,37.08437801897526,107.72733306884766,0.991397362947464,2.151867389678955,44,148,76,28,-0.07615478354553544,-0.5440485213802072,0.5051677392187539,4.769322734763065,3.0206714786722237,6.941889446875929,4.548409090909036,0.331526468146714,0.4462680264325919,0.08511555641627695,0.3710664059182237,0.14709964880210666,-0.5945945945945946,0.0002737563287288509,93.1934182279947,17.265747498000565,51.838357330998406
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,11,10,11,0.34615384615384615,0.4230769230769231,0.0034538413102929155,0.057740208342478526,0.8550036056523178,0.8304904271335658,0.7846527708599976,0.15769063664018176,0.7367793917655945,0.08823730230506044,0.2317187488079071,16,16,False,62.18782812356949,164.79530334472656,1.0186143539845944,2.5736310482025146,54,156,66,36,-0.24249966174005594,-0.7742205021466756,0.5218490463444598,3.520175793062475,2.4640230364066933,5.038395380755161,3.511481481481448,0.3360253659845891,0.4466852475986193,0.09867655966033435,0.33015634529935795,0.11962903559489343,-0.6923076923076923,2.2649673384961882e-05,92.48231390300498,17.633965169006842,52.571455896999396
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,12,11,12,0.25675675675675674,0.44594594594594594,0.0011366183595691304,0.034585382180421974,0.9047926852211707,0.9009956867693855,0.8526012518058118,0.37576801521820014,2.144320011138916,0.03924316345182888,0.11656250059604645,16,16,False,26.831253677606583,86.27902221679688,0.7571799155324698,1.865720510482788,38,148,66,44,-0.005514448446874123,-0.41659548996832113,0.5194044199574351,4.914648555103051,4.6151811111766765,5.297045445039805,3.911578947368378,0.3827886688185176,0.45654878109449293,0.06633492405486763,0.358176718366421,0.1495118258919533,-0.5135135135135135,0.00031052080826503905,93.02292896599829,17.38796241700038,51.72423968899966
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,13,12,13,0.35294117647058826,0.37254901960784315,0.0005857855168867054,0.040391220790890865,0.8943158416731258,0.8588058675940174,0.8451877660142948,0.006822641397448023,0.04200715944170952,0.019902343346984708,0.06539062410593033,16,16,False,26.51334321498871,57.720272064208984,0.6792493332177401,1.5429829359054565,54,153,57,42,-0.26267054093142533,-0.7423802917461946,0.3696741305971339,2.804466537547677,1.4979507671246426,4.526691871287132,4.13092592592588,0.32385026509469184,0.46161434009505525,0.08535516578482451,0.3366275098792944,0.1060319417505901,-0.7058823529411765,0.0005523603798665479,93.09633389800001,17.554942609996942,52.353863483003806
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,14,13,14,0.3630573248407643,0.4012738853503185,0.0036547484299536137,0.03529158628965452,0.8889076496816751,0.8813056517075402,0.8346134258261066,0.08290619203529787,0.6153122186660767,0.08052245881117415,0.24117186665534973,16,16,False,57.96683269739151,149.72586059570312,0.976951963454485,2.278271436691284,57,157,63,37,-0.27245903621566137,-0.7371944613202583,0.35181243034275267,3.156483556859032,2.8635858950470663,3.5499281772034634,4.1352631578946895,0.3137690266152612,0.4503032486541986,0.08917775541377534,0.34066620216507193,0.11267596650437005,-0.7261146496815286,0.0003134447964252359,92.10156422400178,17.724499997995736,52.9232863799989
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,15,14,15,0.33766233766233766,0.42207792207792205,0.000540652619783942,0.04679000912213106,0.8809596241671693,0.8669107610252539,0.8299890299214211,0.0762486014685419,0.5607118010520935,0.03465820255223662,0.07468749582767487,16,16,False,15.907446086406708,52.06399917602539,0.7284081496298314,2.0264346599578857,52,154,65,37,-0.2105580121364606,-0.7614993678152053,0.5438078441005899,3.76883358470001,2.940693149188851,4.902748950246059,4.066538461538416,0.3507488594750263,0.45603947102798337,0.09600772725810491,0.34149017856717917,0.12279679122997765,-0.6753246753246753,0.00047969339105787315,92.13717492199794,17.585483439994277,52.34400954400189
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,16,15,16,0.31333333333333335,0.44,0.00022525387161298482,0.03797467107520206,0.8844667085205367,0.8519412928064855,0.8484629061999716,0.12815305685420753,0.6890586018562317,0.02677734314056579,0.06492187082767487,16,16,False,16.413549572229385,34.79922103881836,0.6454589899629355,1.376401424407959,47,150,66,37,-0.13628585395095594,-0.6868855562601323,0.6035824960269998,4.318173231988093,3.1418242928642264,5.898892118935789,4.178510638297823,0.33811854532230273,0.45325565807109847,0.08833899573273553,0.3533841676572613,0.1366857616416231,-0.6266666666666667,0.0003108834168263228,91.39947105800093,17.288618336999207,51.863605952996295
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,17,16,17,0.29333333333333333,0.47333333333333333,0.0022313450260298406,0.06983840661274479,0.8952408674605807,0.8738889652299504,0.8182252712277942,0.21982140504725975,2.4329986572265625,0.06841796793742105,0.19499999284744263,16,16,False,38.54932376742363,113.51654815673828,1.0163086779415607,2.91544246673584,44,150,71,35,-0.0874894856960309,-0.6182600839777156,0.6257335057449829,4.47930952544018,2.8680610202701113,6.644424704262458,4.260681818181768,0.2878998006303438,0.4396221229586331,0.09864149681843379,0.35894358184911096,0.14026156607830778,-0.5866666666666667,-2.796695678298322e-05,91.54161968799599,17.432229746002122,51.74797641100304
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,18,17,18,0.2671232876712329,0.5342465753424658,0.0008077274656170808,0.02913401692515218,0.9053961444373485,0.886857256256301,0.860999358905661,0.00792752520588692,0.02293103002011776,0.037568358529824764,0.10007812082767487,16,16,False,19.518451422452927,54.95587921142578,0.7248463857918978,2.10270357131958,39,146,78,29,-0.004948628960262297,-0.4934920813542064,0.5872252527293669,5.7626015868202085,3.6231331732179095,8.355896633610872,4.285641025640976,0.2903684982692288,0.4474924381745691,0.07976564508284832,0.36290418258887097,0.1660539199004649,-0.5342465753424658,0.00033984389286758775,93.48628238299716,17.207893682003487,51.45271973199851
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,19,18,19,0.3630573248407643,0.4140127388535032,0.0007430733053297445,0.03705092280858402,0.8818533428614291,0.8503638247236996,0.8406371716398656,0.0069923002120049205,0.019335687160491943,0.037436522979987785,0.13007812201976776,16,16,False,31.78317043185234,92.73048400878906,0.8859555512666702,2.4388201236724854,57,157,65,35,-0.26289136283938,-0.7698808760325033,0.4361396326238654,3.92452041897405,2.31561409074966,6.14286096243495,3.8349122807017135,0.2973109818974215,0.45409211984256104,0.0855064502522823,0.3354335044480623,0.12826158935213017,-0.7261146496815286,-0.0004718069580438787,92.6537775350007,17.718491110004834,52.77147862200218
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,20,19,20,0.3443708609271523,0.3509933774834437,0.0006520594525318835,0.03378805309269584,0.8917840998460667,0.857757260254139,0.7963738031221008,0.006918521092447918,0.02570163458585739,0.041889647822245024,0.134765625,16,16,False,33.21199296414852,114.26483917236328,0.7107631675899029,2.2993569374084473,52,151,53,46,-0.23282864049839438,-0.7741425250971719,0.4833712683553726,2.954161924877872,1.3782271521301876,5.03924485497481,4.595576923076868,0.3518246621062561,0.44826341701019706,0.08398322239201855,0.3456026196416372,0.10998224721989357,-0.6887417218543046,0.0003282144943793487,93.14996874099597,17.35863770799915,52.1380281909951
