group,run,update,scenario_id,episode_key,bc_strict_5deg_tail,outcome,ego_collision,opp_collision,collision_time_s,avg_speed_mps,final_relative_position_m,trace_frames,trace_duration_s,terminal_post_step_present,terminal_post_step_true_count,collision_flag_present_in_trace,reference_index,reference_kind,reference_time_s,json_collision_time_s,trace_reference_lag_to_collision_s,initial_relative_progress_m,max_relative_progress_before_reference_m,relative_progress_at_reference_m,first_overtake_time_s,time_from_overtake_to_reference_s,opponent_longitudinal_in_ego_frame_m,opponent_lateral_in_ego_frame_m,center_distance_at_reference_m,rear_center_distance_at_reference_m,front_center_distance_at_reference_m,max_abs_estimated_sideslip_deg_0p5s_5step,max_abs_estimated_sideslip_deg_0p5s_10step,max_abs_estimated_yaw_rate_radps_0p5s,lateral_closure_m_0p5s,lateral_closure_m_1p0s,min_center_distance_m_1p0s,vehicle_collision,wall_only_collision,overtake_before_reference,opponent_behind_at_reference,lateral_merge_closing_0p5s,post_overtake_rear_contact,post_overtake_rear_merge_contact,high_sideslip_tail_3deg,high_sideslip_tail_5deg,high_sideslip_tail_8deg,trace_missing
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp12-ego513-raceline0-v0.8,ol0_e513_o523_s0.8,False,ego_collision,True,True,6.029999999999916,6.074069329760273,0.3485682150774494,604,6.029999999999916,True,1,True,603,terminal_collision_flag,6.029999999999916,6.029999999999916,0.0,-2.918793232532323,0.35052253350434626,0.3485682150774494,5.459999999999928,0.5699999999999878,-0.33608795800298474,-0.31801849776671837,0.4626995574197324,0.32134073005874175,0.7022263852050473,2.8099583681927807,3.2802012879686475,0.2954731137695062,0.14244439235282735,0.40668487121764313,0.43211557347212515,True,False,True,True,True,True,True,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp13-ego556-raceline0-v0.8,ol0_e556_o565_s0.8,True,ego_collision,True,True,7.009999999999895,5.351036028322869,0.2362326770840184,702,7.009999999999895,True,1,True,701,terminal_collision_flag,7.009999999999895,7.009999999999895,0.0,-3.042886322651867,0.2362326770840184,0.2362326770840184,6.839999999999899,0.16999999999999638,-0.06695824476932233,-0.4801104352413027,0.4847570902732436,0.5293898890269577,0.5982685170860895,17.9909316772412,23.33465071174813,4.864308252725668,0.2990541927666793,0.24094312221492054,0.4847570902732436,True,False,True,True,True,True,True,True,True,True,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp15-ego641-raceline2-v0.7,ol2_e641_o661_s0.7,True,ego_collision,True,True,4.42999999999995,4.638881344309624,0.18914038836629743,444,4.42999999999995,True,1,True,443,terminal_collision_flag,4.42999999999995,4.42999999999995,0.0,-3.120405458589886,0.18914038836629743,0.18914038836629743,4.269999999999953,0.1599999999999966,-0.2549391018914951,0.30705051265694394,0.3990914218523548,0.3090457634381469,0.6254907210288585,19.35784022487766,25.76813865635503,5.594188849658423,0.10518000342923972,0.5354748707788887,0.39480376015197927,True,False,True,True,True,True,True,True,True,True,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp2-ego85-raceline2-v0.8,ol2_e85_o106_s0.8,True,overtake,False,False,,5.841560293514859,3.238194168286469,802,8.009999999999874,True,1,False,532,closest_approach,5.319999999999931,,,-2.990392967341876,0.2616621055676376,0.2616621055676376,5.219999999999933,0.09999999999999787,-0.28719438471098213,0.7784328821912954,0.8297218610390874,0.7784379381516532,0.969077452951278,10.809526834261373,13.873699480944012,2.761206455844795,0.19320322604319773,0.12379591515723698,0.8297218610390874,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp21-ego898-raceline0-v0.7,ol0_e898_o902_s0.7,True,ego_collision,True,True,6.059999999999915,4.997840753887132,0.37675894396258514,607,6.059999999999915,True,1,True,606,terminal_collision_flag,6.059999999999915,6.059999999999915,0.0,-2.9938366206783087,0.47608521207786225,0.37675894396258514,5.609999999999925,0.4499999999999904,-0.14115543853374446,-0.45969201194629694,0.48087587137939053,0.4831888340238383,0.6302473784352141,14.336992843955338,19.0753905380452,3.713683094525332,0.318226612533403,0.1775853660060781,0.48087587137939053,True,False,True,True,True,True,True,True,True,True,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp30-ego1283-raceline0-v0.7,ol0_e1283_o1279_s0.7,False,overtake,False,False,,5.243232954553231,6.805515943404771,802,8.009999999999874,True,1,False,565,closest_approach,5.649999999999924,,,-2.7444438072821526,-8.477923586269753e-06,-8.477923586269753e-06,,,0.01733107082956098,-0.9057646144342297,0.90593040724842,0.9564841472070686,0.9459164242659828,1.6304382569474223,1.976084998157995,0.2810362117854541,-0.04333780351355432,-0.1350481534707323,0.90593040724842,False,False,False,False,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp37-ego1582-raceline2-v0.7,ol2_e1582_o1611_s0.7,True,overtake,False,False,,6.401948314569733,12.877907671509718,802,8.009999999999874,True,1,False,283,closest_approach,2.8299999999999836,,,-3.0969620622893785,0.16862845581437114,0.16862845581437114,2.7899999999999845,0.03999999999999915,-0.23386512316718794,0.6882591225257838,0.7269068135421252,0.6905445272659808,0.8649481412263598,14.581802819409926,19.91747515738845,4.666841890852635,-0.19290766684463967,-0.08337348814899481,0.7269068135421252,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp4-ego171-raceline2-v0.8,ol2_e171_o194_s0.8,True,overtake,False,False,,5.521876984242231,1.4384675988499964,802,8.009999999999874,True,1,False,637,closest_approach,6.369999999999909,,,-2.9674902499793063,0.4519874599201046,0.4519874599201046,6.099999999999914,0.26999999999999424,-0.46002335091847396,0.6527267336897761,0.7985447215175774,0.6745073229631169,0.9942772328663169,9.331898411639807,11.997724093136743,2.1852423267340293,0.3779941765909164,0.48167700371596667,0.7985447215175774,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp45-ego1924-raceline0-v0.7,ol0_e1924_o1919_s0.7,False,overtake,False,False,,5.427115425713969,6.151262840421708,802,8.009999999999874,True,1,False,598,closest_approach,5.979999999999917,,,-3.036418303031155,0.31178502947233255,0.31178502947233255,5.799999999999921,0.17999999999999616,-0.21826228475388393,-0.740215388160209,0.7717235553066619,0.7436834815013049,0.897913899531802,2.929342975629108,3.566441553183067,0.7323379026648731,0.08930766988997507,0.08401642078473992,0.7717235553066619,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp5-ego213-raceline0-v0.7,ol0_e213_o221_s0.7,True,ego_collision,True,True,3.3599999999999723,4.841125929903794,0.5167272284227522,337,3.3599999999999723,True,1,True,336,terminal_collision_flag,3.3599999999999723,3.3599999999999723,0.0,-3.1763834205093247,0.5167272284227522,0.5167272284227522,3.039999999999979,0.3199999999999932,-0.47632020123427443,-0.3304469760378671,0.5797207414578422,0.3793552706376323,0.8345309190151733,7.150434682227859,8.857196346705056,1.3088973527172256,0.3048726422540827,0.14287482573840504,0.48360774411408713,True,False,True,True,True,True,True,True,True,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,20,evaluation-sp9-ego384-raceline0-v0.7,ol0_e384_o391_s0.7,False,ego_collision,True,True,7.049999999999894,5.115423859752119,-0.30718329188323423,706,7.049999999999894,True,1,True,705,terminal_collision_flag,7.049999999999894,7.049999999999894,0.0,-2.819123226821347,-0.06673550573131593,-0.30718329188323423,,,0.3315301079700795,-0.3055447879378248,0.4508545551800745,0.6925729510667226,0.30835428860967184,12.940308750652843,15.252230806586205,2.1150241261822798,0.4125750688389971,0.2509139891327783,0.4508545551800745,True,False,False,False,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp1-ego42-raceline2-v0.7,ol2_e42_o63_s0.7,True,overtake,False,False,,5.676206237609721,5.443861434880887,802,8.009999999999874,True,1,False,500,closest_approach,4.999999999999938,,,-2.99293232204343,0.045832012808176614,0.045832012808176614,4.949999999999939,0.049999999999998934,-0.03683850798688072,0.5039560592405357,0.5053006880224385,0.5639702569139253,0.6006622344948453,7.4334214211707925,9.012953677161411,0.7974316984447852,0.10596050921955014,-0.08621038118623858,0.5053006880224385,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp12-ego513-raceline0-v0.8,ol0_e513_o523_s0.8,False,ego_collision,True,True,6.2799999999999105,6.070712892580294,0.4465555605483189,629,6.2799999999999105,True,1,True,628,terminal_collision_flag,6.2799999999999105,6.2799999999999105,0.0,-2.918793232532323,0.4465555605483189,0.4465555605483189,5.489999999999927,0.7899999999999832,-0.4456060858023799,-0.32172045629994916,0.5496078926889292,0.35737558106365513,0.802882535288535,1.014912388232673,1.2083294172307704,0.29456788519138316,0.0593399271222152,0.3474096225345005,0.44614297045199447,True,False,True,True,False,True,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp13-ego556-raceline0-v0.8,ol0_e556_o565_s0.8,True,overtake,False,False,,5.594070888271822,3.921317865913352,802,8.009999999999874,True,1,False,667,closest_approach,6.669999999999902,,,-3.042886322651867,0.4580812095014153,0.4143187456517978,6.379999999999908,0.2899999999999938,-0.08685853361558321,-0.739682304453447,0.7447646046794995,0.7670699882581595,0.8301519534883053,15.638945684316461,20.51486227308531,4.248664342293866,0.15995356194407206,0.14881846208113692,0.7447646046794995,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp15-ego641-raceline2-v0.7,ol2_e641_o661_s0.7,True,overtake,False,False,,5.761915016206427,7.987998317153,802,8.009999999999874,True,1,False,447,closest_approach,4.469999999999949,,,-3.120405458589886,0.14192145553434443,0.14192145553434443,4.379999999999951,0.08999999999999808,-0.1889591992651675,0.4259933993668282,0.46602141076461207,0.43781231106176316,0.6409932065668374,17.18410716105426,23.441395912498404,5.152574443484118,-0.01571517593014965,-0.13113901003345446,0.46602141076461207,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp2-ego85-raceline2-v0.8,ol2_e85_o106_s0.8,True,ego_collision,True,True,5.84999999999992,5.553014934194175,0.4346877671716243,586,5.84999999999992,True,1,True,585,terminal_collision_flag,5.84999999999992,5.84999999999992,0.0,-2.990392967341876,0.4346877671716243,0.4346877671716243,5.5299999999999265,0.3199999999999932,-0.3777802413035956,0.33514873553352675,0.5050174112336374,0.3464535260219462,0.7471647245455384,10.582957120944195,14.212983060064795,2.454923501847696,0.3662032154186673,0.401823841572284,0.48814101475624083,True,False,True,True,True,True,True,True,True,True,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp21-ego898-raceline0-v0.7,ol0_e898_o902_s0.7,True,overtake,False,False,,5.9313925615059455,8.411038734763224,802,8.009999999999874,True,1,False,489,closest_approach,4.88999999999994,,,-2.9938366206783087,0.32120017652567867,0.32120017652567867,4.769999999999943,0.11999999999999744,-0.17347057090258322,-1.075174075096408,1.0890782023016916,1.08147048022828,1.1708135043004,2.0007080276401177,2.437992501112751,0.33620862476432306,0.09458126464657979,0.0554509816731219,1.0890782023016916,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp30-ego1283-raceline0-v0.7,ol0_e1283_o1279_s0.7,False,overtake,False,False,,5.309002951736573,7.39496877633519,802,8.009999999999874,True,1,False,557,closest_approach,5.569999999999926,,,-2.7444438072821526,0.09203781144907452,0.09203781144907452,5.5299999999999265,0.03999999999999915,-0.031693170245410074,-1.006229209510589,1.0067282051837572,1.0388549659938924,1.0564013053072432,1.6186629065236067,1.978717374955815,0.2883768186914954,-0.011441114376358863,-0.09154007276772891,1.0067282051837572,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp37-ego1582-raceline2-v0.7,ol2_e1582_o1611_s0.7,True,overtake,False,False,,6.477436310446882,13.486008636515749,802,8.009999999999874,True,1,False,277,closest_approach,2.769999999999985,,,-3.0969620622893785,0.1348713809494484,0.1348713809494484,2.7299999999999858,0.03999999999999915,-0.24828408944885394,0.7098907415092365,0.7520570815795701,0.7111153788757805,0.8908954067870792,14.740915972966667,19.902876217912148,4.423519098184544,-0.17944684871623806,-0.17001753969239164,0.7520570815795701,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp4-ego171-raceline2-v0.8,ol2_e171_o194_s0.8,True,overtake,False,False,,5.563479902974738,1.6984085943670664,802,8.009999999999874,True,1,False,625,closest_approach,6.249999999999911,,,-2.9674902499793063,0.28093338395231626,0.28093338395231626,6.069999999999915,0.17999999999999616,-0.3581365224379854,0.6828473976918795,0.7710657152529514,0.6862384091731634,0.9414677478557494,8.400216146454442,10.842830385103273,1.8236054324225248,0.20498798972987187,0.360451535934749,0.7710657152529514,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp45-ego1924-raceline0-v0.7,ol0_e1924_o1919_s0.7,False,overtake,False,False,,5.904136440715428,9.751956800325843,802,8.009999999999874,True,1,False,476,closest_approach,4.759999999999943,,,-3.036418303031155,0.028752511801485525,0.028752511801485525,4.749999999999943,0.009999999999999787,-0.027094261546830756,-1.0713793579038426,1.0717218984191832,1.1031650628324197,1.1173193362903822,1.0406079532828154,1.2340827581376068,0.23710840489210078,0.0017093514688149014,-0.0330223947967212,1.0717218984191832,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp5-ego213-raceline0-v0.7,ol0_e213_o221_s0.7,True,overtake,False,False,,6.131369643848484,10.619493652393402,802,8.009999999999874,True,1,False,310,closest_approach,3.099999999999978,,,-3.1763834205093247,0.20485680057464606,0.20485680057464606,2.9899999999999802,0.10999999999999766,-0.18990440177202353,-0.4827793386465568,0.5187866340186463,0.4930466698078624,0.6807232364655775,7.3007041656481615,9.041227302418324,1.326078364419853,0.1866819484295466,-0.2567542499189572,0.5187866340186463,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,25,evaluation-sp9-ego384-raceline0-v0.7,ol0_e384_o391_s0.7,False,overtake,False,False,,5.3611088098055095,1.5468973568731315,802,8.009999999999874,True,1,False,728,closest_approach,7.279999999999889,,,-2.819123226821347,0.3160488133722481,0.3160488133722481,7.0299999999998946,0.24999999999999467,-0.25065662058221466,-0.6651313663322908,0.7107942570960716,0.6662939561357822,0.8571518627748765,4.350098725898875,5.345227637792412,0.2474906713135247,0.16825800043138783,0.1113441983154736,0.7107942570960716,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp1-ego42-raceline2-v0.7,ol2_e42_o63_s0.7,True,overtake,False,False,,5.679845807050461,5.445827579985007,802,8.009999999999874,True,1,False,497,closest_approach,4.9699999999999385,,,-2.99293232204343,0.04168387804011786,0.04168387804011786,4.9199999999999395,0.049999999999998934,-0.03806489278392877,0.46290364969620945,0.46446606438438853,0.5270209551337065,0.567367925405906,7.8257906785317655,9.456609986025764,1.0311656272902467,0.13144988478617414,-0.08555022715831728,0.46446606438438853,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp12-ego513-raceline0-v0.8,ol0_e513_o523_s0.8,False,overtake,False,False,,5.917357270955169,2.369357920863706,802,8.009999999999874,True,1,False,575,closest_approach,5.749999999999922,,,-2.918793232532323,0.11743178661501474,0.11743178661501474,5.639999999999924,0.10999999999999766,-0.09657570282986382,-0.4283390544931539,0.439091348105575,0.4699864937845025,0.576987971817864,5.296031613496766,6.327851231275575,0.7468120969363649,0.2750162303516098,0.24339247661702967,0.439091348105575,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp13-ego556-raceline0-v0.8,ol0_e556_o565_s0.8,True,overtake,False,False,,5.8223724735070075,5.750238261403638,802,8.009999999999874,True,1,False,616,closest_approach,6.159999999999913,,,-3.042886322651867,0.28718067526651225,0.28718067526651225,6.059999999999915,0.09999999999999787,-0.03649459063561523,-0.8961454255736394,0.8968882198592087,0.9313117718323781,0.9537690189405804,5.047940677303077,6.669076911256145,1.400133428155511,0.08870767759678388,0.07002888647669092,0.8968882198592087,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp15-ego641-raceline2-v0.7,ol2_e641_o661_s0.7,True,overtake,False,False,,5.920741698233786,9.163873318921162,802,8.009999999999874,True,1,False,428,closest_approach,4.279999999999953,,,-3.120405458589886,0.1828242526297288,0.1828242526297288,4.1699999999999555,0.10999999999999766,-0.2669965541614583,0.48904711704889914,0.5571842088824236,0.4895878278861581,0.7412234777997645,16.853341399929636,22.802695715333517,4.906644551661587,0.005212324117477907,-0.06189302376607675,0.5571842088824236,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp2-ego85-raceline2-v0.8,ol2_e85_o106_s0.8,True,overtake,False,False,,6.0227881854944405,4.440582284995656,802,8.009999999999874,True,1,False,506,closest_approach,5.0599999999999365,,,-2.990392967341876,0.1076380206892793,0.1076380206892793,5.019999999999937,0.03999999999999915,-0.1548848204327416,0.752069867160191,0.7678531061933852,0.7641107228928539,0.8738029460592474,8.621761389507764,11.053641855064692,2.08252581785894,0.09947363797009079,0.11131446292520153,0.7678531061933852,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp21-ego898-raceline0-v0.7,ol0_e898_o902_s0.7,True,overtake,False,False,,6.010115929761343,9.036433712586643,802,8.009999999999874,True,1,False,464,closest_approach,4.6399999999999455,,,-2.9938366206783087,0.034329504806635214,0.034329504806635214,4.629999999999946,0.009999999999999787,-0.03832768569336786,-1.1248248132577743,1.1254776195069347,1.1526360285488404,1.1717635980491754,1.6606785690313155,1.968041096201799,0.3089179699300781,0.007465932638777151,-0.038729885457043256,1.1254776195069347,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp30-ego1283-raceline0-v0.7,ol0_e1283_o1279_s0.7,False,overtake,False,False,,5.44293463755452,8.430504654487777,802,8.009999999999874,True,1,False,516,closest_approach,5.159999999999934,,,-2.7444438072821526,0.07329560029785398,0.07329560029785398,5.119999999999935,0.03999999999999915,-0.037701379718990014,-0.9809674538100528,0.9816916723021,1.01289275801058,1.0342559353004979,1.39009816292653,1.6793733042567833,0.2536750911979678,-0.014942580763310565,-0.06610435453029062,0.9816916723021,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp37-ego1582-raceline2-v0.7,ol2_e1582_o1611_s0.7,True,overtake,False,False,,6.585555522830421,14.387198309516634,802,8.009999999999874,True,1,False,269,closest_approach,2.6899999999999866,,,-3.0969620622893785,0.16793317822958898,0.16793317822958898,2.6499999999999875,0.03999999999999915,-0.2986275592846604,0.7572603422817294,0.8140157524009934,0.7573094881036764,0.9591275355978778,14.134079281851832,18.774985545501124,3.5805215582821313,-0.22931052536793517,-0.18948617063299,0.8140157524009934,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp4-ego171-raceline2-v0.8,ol2_e171_o194_s0.8,True,overtake,False,False,,5.646695698501634,2.178713525237441,802,8.009999999999874,True,1,False,614,closest_approach,6.1399999999999135,,,-2.9674902499793063,0.21100639474948935,0.21100639474948935,5.9999999999999165,0.13999999999999702,-0.290755940611337,0.6945231118339572,0.7529285290599014,0.6945235232285019,0.9053396133092168,8.325958787442021,10.70534741324926,1.9357185553026004,0.14406320954780505,0.35882081451748693,0.7529285290599014,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp45-ego1924-raceline0-v0.7,ol0_e1924_o1919_s0.7,False,overtake,False,False,,5.933992767785897,10.049074805104993,802,8.009999999999874,True,1,False,459,closest_approach,4.589999999999947,,,-3.036418303031155,0.02413271626835467,0.02413271626835467,4.579999999999947,0.009999999999999787,-0.011891668986388049,-1.0704932091796817,1.07055925697324,1.106028912225621,1.1122474053479292,0.8264514219211494,0.960949760711968,0.26424700785119387,-0.0166256836514298,-0.023182219200610144,1.07055925697324,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp5-ego213-raceline0-v0.7,ol0_e213_o221_s0.7,True,overtake,False,False,,6.20347645533139,11.217064326960582,802,8.009999999999874,True,1,False,297,closest_approach,2.9699999999999807,,,-3.1763834205093247,0.17416370279553917,0.17416370279553917,2.8899999999999824,0.0799999999999983,-0.1772286926409866,-0.563560578271376,0.5907711357850863,0.5747328885186829,0.7320540803851674,8.456915659494602,10.817688937839455,1.5879527718452628,0.08903136784284249,-0.4232272843984619,0.5907711357850863,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,30,evaluation-sp9-ego384-raceline0-v0.7,ol0_e384_o391_s0.7,False,ego_collision,True,True,7.0799999999998935,5.16386202431217,0.11086482990847912,709,7.0799999999998935,True,1,True,708,terminal_collision_flag,7.0799999999998935,7.0799999999998935,0.0,-2.819123226821347,0.13010085316557252,0.11086482990847912,6.639999999999903,0.4399999999999906,-0.06774542405031982,-0.3382374582345009,0.3449550994443964,0.4047241958216829,0.4923274993151194,8.326590486102994,10.039764713240832,1.1785893917496522,0.40099698722389776,0.24189260183189965,0.3449550994443964,True,False,True,True,True,True,True,True,True,True,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,35,evaluation-sp1-ego42-raceline2-v0.7,ol2_e42_o63_s0.7,True,overtake,False,False,,5.948551714593734,7.768895633771336,802,8.009999999999874,True,1,False,429,closest_approach,4.289999999999953,,,-2.99293232204343,0.2537619438156469,0.2537619438156469,4.1699999999999555,0.11999999999999744,-0.25147552692006464,0.6216863129364182,0.6706219593274606,0.6228788058029947,0.8244329068795349,5.6745888156880335,7.076708230793442,1.1243948680637734,0.057553428133312434,-0.0316669784394229,0.6706219593274606,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,35,evaluation-sp12-ego513-raceline0-v0.8,ol0_e513_o523_s0.8,False,overtake,False,False,,5.901988654828046,2.413942522330103,802,8.009999999999874,True,1,False,569,closest_approach,5.689999999999923,,,-2.918793232532323,0.07486699254363316,0.07486699254363316,5.639999999999924,0.049999999999998934,-0.06642859818875209,-0.4334610189856902,0.4385216227706857,0.4877218743176887,0.5611860659236932,5.400201010859203,6.365347784024855,0.7899187131233445,0.2925113701643667,0.2266873382264487,0.4385216227706857,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,35,evaluation-sp13-ego556-raceline0-v0.8,ol0_e556_o565_s0.8,True,overtake,False,False,,5.780315121084955,5.4753708845948665,802,8.009999999999874,True,1,False,621,closest_approach,6.209999999999912,,,-3.042886322651867,0.30518901416181166,0.30518901416181166,6.089999999999915,0.11999999999999744,-0.038203957577405065,-0.897716693337235,0.8985292448612429,0.9323607180035098,0.9558311039434794,5.188309424885606,6.921482140255881,1.353054222138017,0.07003748268754573,0.04861482183813037,0.8985292448612429,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,35,evaluation-sp15-ego641-raceline2-v0.7,ol2_e641_o661_s0.7,True,overtake,False,False,,5.970991110735181,9.510407895054584,802,8.009999999999874,True,1,False,421,closest_approach,4.209999999999955,,,-3.120405458589886,0.18875214030450138,0.18875214030450138,4.119999999999957,0.08999999999999808,-0.2899521135893668,0.5216812244970046,0.5968446432428084,0.5216812266948107,0.7800613783860011,18.832834952675828,24.818682487258343,5.24892362125439,-0.0005179478934744797,-0.15164244117362446,0.5968446432428084,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,35,evaluation-sp2-ego85-raceline2-v0.8,ol2_e85_o106_s0.8,True,overtake,False,False,,5.993527000749149,4.192805154784338,802,8.009999999999874,True,1,False,512,closest_approach,5.119999999999935,,,-2.990392967341876,0.04066413373533351,0.04066413373533351,5.099999999999936,0.019999999999999574,-0.12326454595672669,0.7280318262898313,0.7383931800746979,0.7468808818854072,0.8371486875315081,10.227590364673711,13.081920518062624,2.4465414351007273,0.09242756531242113,0.06858755956449292,0.7383931800746979,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,35,evaluation-sp21-ego898-raceline0-v0.7,ol0_e898_o902_s0.7,True,overtake,False,False,,5.927833924171982,8.452994831337946,802,8.009999999999874,True,1,False,486,closest_approach,4.859999999999941,,,-2.9938366206783087,0.3656002759670116,0.3656002759670116,4.719999999999944,0.13999999999999702,-0.2140613409216383,-1.0193100362255187,1.0415446258453058,1.0221348393889564,1.137132703496733,2.0476561566609623,2.475747562570228,0.34321431793632073,0.12780236524904498,0.05431374988058457,1.0415446258453058,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,35,evaluation-sp30-ego1283-raceline0-v0.7,ol0_e1283_o1279_s0.7,False,overtake,False,False,,5.454432890181937,8.52947618115769,802,8.009999999999874,True,1,False,501,closest_approach,5.009999999999938,,,-2.7444438072821526,-0.0005100861634446119,-0.0005100861634446119,,,0.006124152182954368,-0.9663442897616863,0.9663636953005726,1.0106981744621346,1.0071776324605628,1.3583927571859458,1.6377446330113055,0.25083785428254934,-0.03937028935219988,-0.1670517222041552,0.9663636953005726,False,False,False,False,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,35,evaluation-sp37-ego1582-raceline2-v0.7,ol2_e1582_o1611_s0.7,True,overtake,False,False,,6.560256096731273,14.195548956557275,802,8.009999999999874,True,1,False,270,closest_approach,2.6999999999999864,,,-3.0969620622893785,0.18655100913940714,0.18655100913940714,2.6499999999999875,0.049999999999998934,-0.3089172716724827,0.7709835600849085,0.8305694014703229,0.771215607394411,0.9762773930747399,13.09450542299777,17.468429986797194,3.4389960534426756,-0.22974572138261395,-0.20554837213454935,0.8305694014703229,False,False,True,True,False,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,35,evaluation-sp4-ego171-raceline2-v0.8,ol2_e171_o194_s0.8,True,overtake,False,False,,5.651816335739557,2.20189426806067,802,8.009999999999874,True,1,False,606,closest_approach,6.059999999999915,,,-2.9674902499793063,0.10690276480110583,0.10690276480110583,5.979999999999917,0.0799999999999983,-0.18141557593374324,0.7132668838219378,0.7359763982278438,0.7214847362951335,0.8549750246586157,9.282231507076215,11.407095035874715,2.126797023657999,0.10102366142397434,0.33868351561701715,0.7359763982278438,False,False,True,True,True,False,False,False,False,False,False
G9,ppo_privilege_gru_0722_long45_clip020_hard,35,evaluation-sp45-ego1924-raceline0-v0.7,ol0_e1924_o1919_s0.7,False,overtake,False,False,,5.929415122603875,9.81733150242573,802,8.009999999999874,True,1,False,478,closest_approach,4.7799999999999425,,,-3.036418303031155,-0.004293574388725574,-0.004293574388725574,,,0.011260704570038027,-1.0627725876323493,1.0628322428728691,1.1046463620275926,1.0987179655578365,0.9260355703566469,1.0874392094218257,0.26737401220100393,-0.011827162765955856,-0.0658319476286724,1.0628322428728691,False,False,False,False,False,False,False,False,False,False,False
